1574738100,24257499296
1574738700,18787656960
1574739300,19112457568
1574739900,18343421440
1574740500,27933356704
1574741100,30391753472
1574741700,33668247520
1574742300,35599163552
1574742900,34197396032
1574743500,34996520288
1574744100,34227715456
1574744700,27134828032
1574745300,24405149632
1574745900,25527801536
1574746500,25576052800
1574747100,35756256224
1574747700,33633950784
1574748300,32606785664
1574748900,31263495648
1574749500,31919569056
1574750100,32254654624
1574750700,33017287424
1574751300,56403034816
1574751900,90794835936
1574752500,63371526624
1574753100,66315956512
1574753700,67359988160
1574754300,82693482656
1574754900,82026869920
1574755500,88226194560
1574756100,94706669440
1574756700,94948444480
1574757300,105899556544
1574757900,97184099328
1574758500,105347661056
1574759100,159993035616
1574759700,154705506368
1574760300,109627821344
1574760900,128198758304
1574761500,119616217088
1574762100,115509831328
1574762700,112510759680
1574763300,100592802592
1574763900,94019920800
1574764500,100023977088
1574765100,93228499264
1574765700,102697575520
1574766300,123676449760
1574766900,118805840160
1574767500,102336996480
1574768100,121426860000
1574768700,134070799520
1574769300,156369512800
1574769900,148854902016
1574770500,115161375136
1574771100,139858036032
1574771700,134416787936
1574772300,142096209408
1574772900,146114701312
1574773500,140973039104
1574774100,154179565728
1574774700,141687273120
1574775300,132488807616
1574775900,144934013152
1574776500,136810187008
1574777100,132770512864
1574777700,135899855424
1574778300,123462698528
1574778900,115471382496
1574779500,111549291200
1574780100,112327810976
1574780700,107466568576
1574781300,107353988800
1574781900,121155492608
1574782500,113558459232
1574783100,125707754432
1574783700,116043735264
1574784300,121771996672
1574784900,108783426592
1574785500,102319303872
1574786100,104870465664
1574786700,97381748928
1574787300,94482756640
1574787900,97504869632
1574788500,92335120480
1574789100,99485030240
1574789700,93982093824
1574790300,91109665440
1574790900,96820988160
1574791500,123830806528
1574792100,163268633152
1574792700,172427646272
1574793300,163415212832
1574793900,138462429120
1574794500,119317037984
1574795100,118109241280
1574795700,120202210400
1574796300,103366574624
1574796900,112945028032
1574797500,121235686784
1574798100,117881039968
1574798700,141436689664
1574799300,122734488960
1574799900,125852814560
1574800500,129142707040
1574801100,125710352192
1574801700,139720687264
1574802300,147345672704
1574802900,168080889088
1574803500,154315487520
1574804100,166541343008
1574804700,181982094784
1574805300,148855817152
1574805900,141573330400
1574806500,123222594848
1574807100,117259555328
1574807700,110383486688
1574808300,112626853824
1574808900,117859209632
1574809500,133893135904
1574810100,149052701600
1574810700,107391288992
1574811300,87082996736
1574811900,60516485440
1574812500,58552129152
1574813100,53213908544
1574813700,53946377504
1574814300,46244624224
1574814900,44717326944
1574815500,35102495776
1574816100,36289968704
1574816700,34913991904
1574817300,31775212192
1574817900,28038637664
1574818500,23151568960
1574819100,24807302624
1574819700,26403867712
1574820300,34169698848
1574820900,25779382720
1574821500,20220935456
1574822100,24132993248
1574822700,23106628576
1574823300,25942877024
1574823900,22922719200
1574824500,23059733536
1574825100,19524281376
1574825700,17140924000
1574826300,16599192864
1574826900,27053396064
1574827500,36319130880
1574828100,37541502464
1574828700,36928248864
1574829300,34504823264
1574829900,33159641344
1574830500,31242464768
1574831100,28275919328
1574831700,18933765024
1574832300,19110183520
1574832900,24665774752
1574833500,28095619200
1574834100,31390540896
1574834700,38628063392
1574835300,43680436416
1574835900,40516116480
1574836500,47809544800
1574837100,61161841472
1574837700,56319744160
1574838300,52581439456
1574838900,56072606656
1574839500,70458042048
1574840100,79985753120
1574840700,68815906432
1574841300,80099156128
1574841900,80414130336
1574842500,87194728160
1574843100,92919839648
1574843700,95102404448
1574844300,101708271520
1574844900,141227850368
1574845500,109372683776
1574846100,96498101216
1574846700,104076816480
1574847300,119766027264
1574847900,102464350944
1574848500,95874885472
1574849100,111801489952
1574849700,102138973824
1574850300,89381408320
1574850900,97300795968
1574851500,111824533216
1574852100,118702564416
1574852700,116775060736
1574853300,119680666176
1574853900,159563700704
1574854500,142956578176
1574855100,121328276928
1574855700,120134099456
1574856300,123794476256
1574856900,123546482720
1574857500,122968337536
1574858100,106948217184
1574858700,114970767008
1574859300,144738941120
1574859900,128623861216
1574860500,134118604288
1574861100,120276338336
1574861700,106421374208
1574862300,117702641280
1574862900,137477867680
1574863500,111132835488
1574864100,107100453568
1574864700,112911606976
1574865300,141549694720
1574865900,125820567840
1574866500,129774525504
1574867100,133642415584
1574867700,117462033984
1574868300,120556381056
1574868900,117256561632
1574869500,114280418944
1574870100,120113625568
1574870700,113663377888
1574871300,104978385856
1574871900,95489290720
1574872500,99247571648
1574873100,100786046272
1574873700,84606905280
1574874300,94032959360
1574874900,83167040608
1574875500,91185521152
1574876100,98564839904
1574876700,95451814048
1574877300,90099819712
1574877900,90797375296
1574878500,87789323296
1574879100,82126908960
1574879700,80922101856
1574880300,87997393152
1574880900,96773253568
1574881500,129855220000
1574882100,148592482080
1574882700,117129822720
1574883300,122347581184
1574883900,141309760288
1574884500,133077392000
1574885100,137307743904
1574885700,112334880192
1574886300,117230583648
1574886900,131152294144
1574887500,128615001696
1574888100,136562776288
1574888700,139124732128
1574889300,128280010144
1574889900,127149032544
1574890500,122925744288
1574891100,123524044448
1574891700,118258104160
1574892300,118432341248
1574892900,117373392192
1574893500,114621566272
1574894100,105704101632
1574894700,113039525280
1574895300,98374091744
1574895900,86714802336
1574896500,88568406304
1574897100,77563670496
1574897700,79264014464
1574898300,73666183552
1574898900,72075135360
1574899500,69066949888
1574900100,67558250240
1574900700,70084413120
1574901300,63941553920
1574901900,44323549280
1574902500,49305783136
1574903100,47164439936
1574903700,35969989408
1574904300,31262359360
1574904900,25483285248
1574905500,26874860416
1574906100,31608677056
1574906700,30403071904
1574907300,32784507584
1574907900,26343314848
1574908500,27368876352
1574909100,20102937600
1574909700,19592118208
1574910300,23238585440
1574910900,22870215200
1574911500,26543104384
1574912100,23962140256
1574912700,15891328384
1574913300,29784297152
1574913900,39176492032
1574914500,39108168608
1574915100,39860223744
1574915700,40652565760
1574916300,40556479104
1574916900,38836729472
1574917500,33747764800
1574918100,34307463104
1574918700,28137300096
1574919300,28654343712
1574919900,30794779392
1574920500,33674914176
1574921100,41324177280
1574921700,37658993600
1574922300,39534764736
1574922900,47824741568
1574923500,46359618112
1574924100,66210799072
1574924700,68210284256
1574925300,83450916800
1574925900,73514085376
1574926500,66638531232
1574927100,78518339712
1574927700,81839936288
1574928300,89966972576
1574928900,88063686368
1574929500,78354004928
1574930100,71688542304
1574930700,84760405280
1574931300,85059737440
1574931900,97325969888
1574932500,91044941472
1574933100,85431964704
1574933700,99052960864
1574934300,101808095712
1574934900,107421054496
1574935500,110499625952
1574936100,106804243552
1574936700,101232240288
1574937300,87656623680
1574937900,92260363008
1574938500,86593380800
1574939100,94307521184
1574939700,100454350272
1574940300,101674046240
1574940900,114477486624
1574941500,122216770752
1574942100,103643772160
1574942700,96203831968
1574943300,96465925824
1574943900,99344856640
1574944500,100161632288
1574945100,89686935776
1574945700,120675571392
1574946300,109843427744
1574946900,103607554816
1574947500,107516854752
1574948100,100697340512
1574948700,117621381600
1574949300,113743494176
1574949900,109754812768
1574950500,106797954208
1574951100,106476348896
1574951700,107976530304
1574952300,96809740480
1574952900,102946824864
1574953500,113822898144
1574954100,114168714848
1574954700,118484727360
1574955300,115345137856
1574955900,108997320960
1574956500,98844760896
1574957100,96579956480
1574957700,90192619200
1574958300,94064038880
1574958900,90749450208
1574959500,92289287776
1574960100,88259356736
1574960700,108770155744
1574961300,103784567520
1574961900,89991886432
1574962500,91904821600
1574963100,84585225248
1574963700,85085953632
1574964300,101213025568
1574964900,96558672640
1574965500,79128259232
1574966100,83960452960
1574966700,86351666944
1574967300,91622312288
1574967900,107046504608
1574968500,104594409088
1574969100,123293657120
1574969700,123496873280
1574970300,105148936736
1574970900,109880354400
1574971500,115971678880
1574972100,95211545792
1574972700,110587150016
1574973300,107333449984
1574973900,101735048896
1574974500,103353850144
1574975100,106125930976
1574975700,101440270272
1574976300,100687043584
1574976900,87395129696
1574977500,104929765152
1574978100,111327930016
1574978700,100631864288
1574979300,91835803072
1574979900,97583063904
1574980500,86477573408
1574981100,82849643744
1574981700,85154420576
1574982300,79591933408
1574982900,94738175904
1574983500,68028473376
1574984100,54870521216
1574984700,54144335936
1574985300,51423356192
1574985900,50204422240
1574986500,48668196320
1574987100,45613078176
1574987700,38333401984
1574988300,35774495072
1574988900,34285418848
1574989500,45715823168
1574990100,35960933184
1574990700,30289145056
1574991300,37405607072
1574991900,31347635424
1574992500,24767834944
1574993100,26732104960
1574993700,28227811552
1574994300,30651332128
1574994900,30447213152
1574995500,26921276320
1574996100,30777105120
1574996700,24565531328
1574997300,24886562848
1574997900,19119576640
1574998500,16286009824
1574999100,16996270560
1574999700,26676077152
1575000300,32066699808
1575000900,37085185152
1575001500,33361263616
1575002100,31446013408
1575002700,31730802272
1575003300,30686224832
1575003900,27605799584
1575004500,18350780512
1575005100,16200440416
1575005700,21406302720
1575006300,26516278816
1575006900,27763590432
1575007500,26565239104
1575008100,27570870272
1575008700,29257603872
1575009300,31774476576
1575009900,32616536160
1575010500,42319573120
1575011100,44211269184
1575011700,47795503200
1575012300,52301461664
1575012900,56191595296
1575013500,68020744576
1575014100,71747110112
1575014700,77476022016
1575015300,68499146912
1575015900,75845657344
1575016500,69529783552
1575017100,74213419104
1575017700,121421549760
1575018300,93105297920
1575018900,86574679488
1575019500,86755841216
1575020100,95285036256
1575020700,89990189536
1575021300,102073211488
1575021900,96687833152
1575022500,77056364032
1575023100,75358639808
1575023700,96161061344
1575024300,86648882080
1575024900,93294326176
1575025500,102515632672
1575026100,103612142752
1575026700,96182289280
1575027300,93074068832
1575027900,99428995392
1575028500,103434878368
1575029100,84715173664
1575029700,105359942464
1575030300,100121151296
1575030900,94513256512
1575031500,88865094176
1575032100,98551754272
1575032700,97287124224
1575033300,104045099968
1575033900,90417870272
1575034500,86484781696
1575035100,84163210112
1575035700,85742324352
1575036300,81731878944
1575036900,73773690464
1575037500,70168913984
1575038100,71164965440
1575038700,74362579328
1575039300,71980037184
1575039900,73522743264
1575040500,77813668544
1575041100,77223635808
1575041700,80557898528
1575042300,94659622464
1575042900,90049904416
1575043500,84275321856
1575044100,88816243264
1575044700,91901963872
1575045300,105032980544
1575045900,88466007968
1575046500,94163993152
1575047100,89178514208
1575047700,113150094880
1575048300,80177385056
1575048900,86948397696
1575049500,78930383712
1575050100,75779298144
1575050700,79571321376
1575051300,86275754944
1575051900,91663576928
1575052500,85058766976
1575053100,84879310112
1575053700,79978435072
1575054300,86636750048
1575054900,94352090464
1575055500,95827292800
1575056100,98769966112
1575056700,92459149504
1575057300,85046534496
1575057900,106238698656
1575058500,90642925856
1575059100,94760885280
1575059700,117109120160
1575060300,128089774592
1575060900,108655704256
1575061500,119695131776
1575062100,108683275968
1575062700,92600350560
1575063300,94240444320
1575063900,104882474400
1575064500,108473749056
1575065100,125932876224
1575065700,129341365984
1575066300,129804499168
1575066900,115716343040
1575067500,85965327424
1575068100,90439374112
1575068700,91201443616
1575069300,87303485792
1575069900,70270890656
1575070500,65854853632
1575071100,72090394624
1575071700,76583552896
1575072300,69202828448
1575072900,64408625312
1575073500,89186416480
1575074100,101631031520
1575074700,55079984192
1575075300,56607151232
1575075900,59077873536
1575076500,50078057856
1575077100,45449114304
1575077700,43856967488
1575078300,44772421920
1575078900,44236414784
1575079500,35743371808
1575080100,36296921600
1575080700,33720820096
1575081300,31561110976
1575081900,32575535040
1575082500,34201164320
1575083100,33085592672
1575083700,29968724864
1575084300,28419717280
1575084900,26732169504
1575085500,25130544480
1575086100,34183012352
1575086700,38150438880
1575087300,39252800000
1575087900,38061104800
1575088500,38618166720
1575089100,40211905664
1575089700,37898176896
1575090300,32751984768
1575090900,25106299136
1575091500,25815951680
1575092100,28412174208
1575092700,27997419904
1575093300,27106302016
1575093900,29794481408
1575094500,22684134528
1575095100,26626253728
1575095700,28446461440
1575096300,29381790016
1575096900,29508191520
1575097500,30203044608
1575098100,40800837216
1575098700,36162384480
1575099300,38215657056
1575099900,36581146336
1575100500,37141956544
1575101100,38642665568
1575101700,41481443616
1575102300,39186469728
1575102900,39569524224
1575103500,42176659968
1575104100,43038707552
1575104700,39897388704
1575105300,43853005536
1575105900,44539082816
1575106500,42026871936
1575107100,52481900800
1575107700,55423013536
1575108300,56358121760
1575108900,64773386528
1575109500,63469955072
1575110100,65986493824
1575110700,67746814080
1575111300,66979374976
1575111900,70713585696
1575112500,79084483040
1575113100,80223082048
1575113700,87971528992
1575114300,81360602848
1575114900,83474175808
1575115500,78630904288
1575116100,68122607328
1575116700,66697534912
1575117300,67136251808
1575117900,73440200384
1575118500,62663197952
1575119100,62116904800
1575119700,65729571232
1575120300,65437945216
1575120900,74881620640
1575121500,85267891808
1575122100,109449601408
1575122700,101170082144
1575123300,76710068352
1575123900,75945919872
1575124500,80581285504
1575125100,72797944992
1575125700,73254983648
1575126300,67907995392
1575126900,68227057152
1575127500,71257121632
1575128100,75701101984
1575128700,79339668992
1575129300,86446012224
1575129900,83485272864
1575130500,84253452384
1575131100,78678922624
1575131700,71684174112
1575132300,76925006720
1575132900,97226781792
1575133500,80249696352
1575134100,81494535648
1575134700,89549458368
1575135300,88474293312
1575135900,83445674176
1575136500,84949599648
1575137100,82709905024
1575137700,76888801088
1575138300,89043458592
1575138900,83639410400
1575139500,78809435296
1575140100,71142678592
1575140700,73247745824
1575141300,95780756960
1575141900,71265426784
1575142500,74359692640
1575143100,73751360000
1575143700,95595055744
1575144300,99937675392
1575144900,81404226144
1575145500,77030829760
1575146100,75358334432
1575146700,74368643712
1575147300,74981257472
1575147900,91301384960
1575148500,112654581760
1575149100,100938265632
1575149700,87245803040
1575150300,87523270080
1575150900,93551435968
1575151500,94218030400
1575152100,98118330304
1575152700,98728692704
1575153300,90192995872
1575153900,88606748864
1575154500,90036098304
1575155100,83137247904
1575155700,67019007648
1575156300,64321015712
1575156900,64148176800
1575157500,64169096000
1575158100,63457540352
1575158700,59210818688
1575159300,52800656768
1575159900,52604404768
1575160500,56232246464
1575161100,60151151808
1575161700,50323392128
1575162300,50257316160
1575162900,47193097984
1575163500,47161282560
1575164100,42377864960
1575164700,45789006112
1575165300,43071433056
1575165900,41272489888
1575166500,42514358304
1575167100,38997441152
1575167700,37170476192
1575168300,34703037440
1575168900,32866334528
1575169500,33156607136
1575170100,30547698592
1575170700,27537716704
1575171300,21918894720
1575171900,20352849056
1575172500,28487289952
1575173100,32704419264
1575173700,37240002368
1575174300,34021598688
1575174900,32272691904
1575175500,31974109632
1575176100,30926906560
1575176700,22719508128
1575177300,20364417440
1575177900,21458802880
1575178500,21061403104
1575179100,22098979616
1575179700,21827846240
1575180300,21138710240
1575180900,21398945664
1575181500,23023318080
1575182100,21827951200
1575182700,20097551776
1575183300,22502813216
1575183900,23761681312
1575184500,26851044608
1575185100,26996182816
1575185700,21516506784
1575186300,25281061632
1575186900,32138470432
1575187500,32025821952
1575188100,34256845376
1575188700,36962183552
1575189300,40082282816
1575189900,44004353344
1575190500,39931020256
1575191100,40700770720
1575191700,44308565824
1575192300,46853495200
1575192900,48994844096
1575193500,49011083904
1575194100,54311148384
1575194700,61523766080
1575195300,64881253280
1575195900,70170092192
1575196500,64116959360
1575197100,61726751776
1575197700,72274292512
1575198300,59006068448
1575198900,59967355136
1575199500,60954969760
1575200100,59777332416
1575200700,63099737440
1575201300,66714133728
1575201900,66598635936
1575202500,71614712736
1575203100,71450863616
1575203700,66915341504
1575204300,65756841536
1575204900,60533576544
1575205500,63573544864
1575206100,72716041568
1575206700,85421165472
1575207300,76551177696
1575207900,82049924416
1575208500,83123942176
1575209100,98587283168
1575209700,90166259968
1575210300,87552125056
1575210900,87113862304
1575211500,85084389184
1575212100,85527203072
1575212700,83743366592
1575213300,84096649408
1575213900,82281302624
1575214500,99815829664
1575215100,111806684800
1575215700,100267946304
1575216300,87414326688
1575216900,87149038880
1575217500,92903281472
1575218100,94493585984
1575218700,89786821216
1575219300,92142473152
1575219900,99770845760
1575220500,95462579680
1575221100,94521740512
1575221700,102894656800
1575222300,103667749920
1575222900,102753421248
1575223500,103943521120
1575224100,109359774688
1575224700,99762901408
1575225300,101215032416
1575225900,112830384704
1575226500,126695376224
1575227100,105770248544
1575227700,105520158496
1575228300,109435375872
1575228900,114112905248
1575229500,127316405920
1575230100,136133957408
1575230700,137860162560
1575231300,124077453856
1575231900,120824965984
1575232500,121228972000
1575233100,135400588384
1575233700,141902185024
1575234300,145217891968
1575234900,144069259168
1575235500,133071423072
1575236100,130412482816
1575236700,136795330144
1575237300,119421289312
1575237900,107650641408
1575238500,112810745088
1575239100,112145749056
1575239700,103979681920
1575240300,102213626048
1575240900,89484114304
1575241500,83325587776
1575242100,98821498240
1575242700,81744629664
1575243300,84536976576
1575243900,75668688448
1575244500,77870587680
1575245100,73731139584
1575245700,63367057472
1575246300,59306275840
1575246900,55612330784
1575247500,47616704064
1575248100,45688989408
1575248700,42114788768
1575249300,39770100544
1575249900,39040565184
1575250500,37209340448
1575251100,42513099104
1575251700,37232082816
1575252300,34860524928
1575252900,30498975680
1575253500,33771213536
1575254100,37602061088
1575254700,38005240096
1575255300,35968801984
1575255900,36667175584
1575256500,38252175264
1575257100,37289608096
1575257700,35420875680
1575258300,27670201760
1575258900,35349182656
1575259500,40951731424
1575260100,43752762240
1575260700,44048088800
1575261300,39611772704
1575261900,37596236160
1575262500,35784421376
1575263100,31689271872
1575263700,23894956288
1575264300,22676525472
1575264900,24440226784
1575265500,32169968928
1575266100,42891343904
1575266700,36953880128
1575267300,35546203552
1575267900,40738165152
1575268500,42114536640
1575269100,47402085856
1575269700,66867329600
1575270300,57833204800
1575270900,54547831520
1575271500,49041574432
1575272100,71434932000
1575272700,72869841600
1575273300,76194601344
1575273900,81283448256
1575274500,84738291424
1575275100,81219044832
1575275700,89740628992
1575276300,88435106112
1575276900,88542896800
1575277500,83211886144
1575278100,82707078208
1575278700,96662587680
1575279300,86615618592
1575279900,98581332576
1575280500,111817873120
1575281100,96495272992
1575281700,113258164000
1575282300,102845289248
1575282900,87899787360
1575283500,79267726208
1575284100,78684889856
1575284700,112114048288
1575285300,107484585024
1575285900,117388448032
1575286500,126588592544
1575287100,118177676064
1575287700,123852957568
1575288300,111924432288
1575288900,111806665824
1575289500,109458197664
1575290100,107868693504
1575290700,119119852576
1575291300,113130600192
1575291900,108183127744
1575292500,104145191040
1575293100,110269812032
1575293700,126716160064
1575294300,111447940192
1575294900,117443119008
1575295500,117045158656
1575296100,115304833280
1575296700,120812252160
1575297300,108892605312
1575297900,107022568064
1575298500,119200578688
1575299100,123760883456
1575299700,130037639808
1575300300,103628522944
1575300900,105218136032
1575301500,99065484960
1575302100,111375990368
1575302700,103344358784
1575303300,93942531360
1575303900,98032278464
1575304500,108877037056
1575305100,117179341792
1575305700,105122479168
1575306300,109991063520
1575306900,93982501760
1575307500,97273947360
1575308100,100959588704
1575308700,105867788448
1575309300,106801921504
1575309900,101929627584
1575310500,102863839424
1575311100,106443453792
1575311700,110330543552
1575312300,114352097568
1575312900,135532249824
1575313500,153313579744
1575314100,159461556192
1575314700,106089076416
1575315300,115732165056
1575315900,120776223872
1575316500,136871132192
1575317100,154193000672
1575317700,180681004960
1575318300,149833163904
1575318900,133938281824
1575319500,154320606624
1575320100,146903138976
1575320700,148656311616
1575321300,157556938560
1575321900,137833464288
1575322500,131386551808
1575323100,135666901536
1575323700,141108872096
1575324300,131397413856
1575324900,124310232320
1575325500,124845553216
1575326100,138699724192
1575326700,130266958464
1575327300,121847514464
1575327900,110252207968
1575328500,105498237920
1575329100,103512152416
1575329700,87873905088
1575330300,73496837344
1575330900,79496952384
1575331500,75889610976
1575332100,70840107872
1575332700,67533680160
1575333300,61304038656
1575333900,62783958016
1575334500,63953765440
1575335100,60038259552
1575335700,59569340640
1575336300,58764452448
1575336900,55271795840
1575337500,48275535840
1575338100,47713622400
1575338700,42401038784
1575339300,36727628864
1575339900,33626204640
1575340500,36106750976
1575341100,30405506592
1575341700,34985056256
1575342300,36008442144
1575342900,41619029568
1575343500,38377685632
1575344100,34751965280
1575344700,35169420000
1575345300,45222739168
1575345900,46400180800
1575346500,51014110944
1575347100,53305693088
1575347700,50145199264
1575348300,47407725664
1575348900,47035437504
1575349500,39174705376
1575350100,34915222784
1575350700,37919346304
1575351300,37893182912
1575351900,39750305568
1575352500,42414813152
1575353100,41480224672
1575353700,47547251552
1575354300,50135021056
1575354900,47224482784
1575355500,52701016736
1575356100,59682779328
1575356700,71394739616
1575357300,76998327168
1575357900,93212367488
1575358500,81993493056
1575359100,90411027040
1575359700,96092208768
1575360300,101336258272
1575360900,92476168000
1575361500,88465325824
1575362100,87902507360
1575362700,88829161760
1575363300,86813709600
1575363900,93390352416
1575364500,104491672672
1575365100,108161496096
1575365700,106034736352
1575366300,117949924128
1575366900,124959657536
1575367500,133553080608
1575368100,126724792256
1575368700,123363103744
1575369300,112474245088
1575369900,117165524928
1575370500,133219323808
1575371100,122579383680
1575371700,109028065888
1575372300,119853092096
1575372900,113949580960
1575373500,116892558624
1575374100,112500683264
1575374700,114320010560
1575375300,120057321376
1575375900,124078045920
1575376500,134092332768
1575377100,137651716352
1575377700,132499237440
1575378300,142420145536
1575378900,134164668384
1575379500,123545271840
1575380100,128484093120
1575380700,123755685920
1575381300,128669368928
1575381900,120789264096
1575382500,119334303616
1575383100,115763147744
1575383700,124798783680
1575384300,118675849056
1575384900,141649983936
1575385500,141415846688
1575386100,128981668864
1575386700,129271068224
1575387300,128931790432
1575387900,111588476576
1575388500,112420564224
1575389100,135295568512
1575389700,131588548384
1575390300,127678976928
1575390900,137514521856
1575391500,128309282784
1575392100,127501981312
1575392700,139130603520
1575393300,154755228096
1575393900,133894045504
1575394500,133738217632
1575395100,141440280032
1575395700,165910600704
1575396300,168215312480
1575396900,198292905888
1575397500,190454924224
1575398100,136384491008
1575398700,123904984672
1575399300,133931595456
1575399900,129874216064
1575400500,109977168832
1575401100,112371787072
1575401700,111893997952
1575402300,120000878112
1575402900,139936217344
1575403500,160838852288
1575404100,136125820864
1575404700,137841931232
1575405300,114007268576
1575405900,120138833824
1575406500,129331081344
1575407100,130229539104
1575407700,152839239136
1575408300,150920194336
1575408900,147143666528
1575409500,140549545760
1575410100,124020323328
1575410700,144458816672
1575411300,145919836704
1575411900,138987227200
1575412500,122624408928
1575413100,131477249984
1575413700,129091772096
1575414300,118368207584
1575414900,103773203616
1575415500,121387459136
1575416100,117876272928
1575416700,71946683648
1575417300,71843237056
1575417900,64943161792
1575418500,69937713440
1575419100,72457269248
1575419700,65859097600
1575420300,67199425856
1575420900,61437360544
1575421500,61892141984
1575422100,60369707680
1575422700,61034600672
1575423300,58409444288
1575423900,58211430176
1575424500,62449105280
1575425100,63897638528
1575425700,45359478208
1575426300,25483196224
1575426900,26462820416
1575427500,21726224032
1575428100,24859559200
1575428700,25980426656
1575429300,25480713184
1575429900,24759931904
1575430500,33461005696
1575431100,19427721376
1575431700,30020562976
1575432300,34475266080
1575432900,35003644544
1575433500,35954200320
1575434100,34473496064
1575434700,37533181792
1575435300,37415091936
1575435900,29459539392
1575436500,24209950304
1575437100,21933130944
1575437700,28064576352
1575438300,29785911808
1575438900,28461093728
1575439500,41459841920
1575440100,39153239264
1575440700,47229278112
1575441300,45588459520
1575441900,46018948032
1575442500,56612575072
1575443100,53656029504
1575443700,55227410240
1575444300,66239776000
1575444900,62596133280
1575445500,79991736384
1575446100,80632087872
1575446700,87694644960
1575447300,86993023264
1575447900,82479023232
1575448500,95594756128
1575449100,92233004896
1575449700,94289600576
1575450300,109545629120
1575450900,115225288352
1575451500,107905770144
1575452100,102912927136
1575452700,119350043648
1575453300,128481160640
1575453900,137993454240
1575454500,124845640000
1575455100,132206720800
1575455700,115207373728
1575456300,112820520224
1575456900,119749386592
1575457500,135750731648
1575458100,143662553152
1575458700,122135767008
1575459300,107813978400
1575459900,133289723136
1575460500,126111038560
1575461100,133011450656
1575461700,124426347136
1575462300,137145664672
1575462900,117664626880
1575463500,113992521056
1575464100,127763242720
1575464700,117704653088
1575465300,128034112224
1575465900,106716388608
1575466500,109471772448
1575467100,119640646656
1575467700,99443147040
1575468300,120716896864
1575468900,117582196096
1575469500,109839786912
1575470100,109501049280
1575470700,114812581664
1575471300,108340040384
1575471900,124965574080
1575472500,106610239904
1575473100,104213954400
1575473700,131929834208
1575474300,111936502400
1575474900,115552166880
1575475500,101076411872
1575476100,110380280416
1575476700,96470052832
1575477300,96320566112
1575477900,110057715296
1575478500,95252102016
1575479100,94761011904
1575479700,90833593536
1575480300,80078357792
1575480900,86361096448
1575481500,87214527968
1575482100,98649591904
1575482700,127160319136
1575483300,106153574976
1575483900,103168262016
1575484500,106793340032
1575485100,105598724224
1575485700,102226182048
1575486300,112882162240
1575486900,111342618720
1575487500,120890957440
1575488100,122112342368
1575488700,113064475168
1575489300,123277799744
1575489900,134839668416
1575490500,140587396352
1575491100,135659868224
1575491700,117873888736
1575492300,113360639968
1575492900,111257182528
1575493500,119324590848
1575494100,120821737888
1575494700,127594705088
1575495300,127535140384
1575495900,122273512704
1575496500,122549917504
1575497100,133991583264
1575497700,155887973536
1575498300,119454124960
1575498900,93998978976
1575499500,103015232672
1575500100,103837444608
1575500700,109322397152
1575501300,98677383904
1575501900,100532498752
1575502500,99826158176
1575503100,93767414368
1575503700,95360479264
1575504300,91055855840
1575504900,82730330080
1575505500,75225770400
1575506100,63100642688
1575506700,52386875008
1575507300,48104622848
1575507900,51093633504
1575508500,40540523680
1575509100,39800130528
1575509700,38119590208
1575510300,39217240640
1575510900,40911536704
1575511500,37556468320
1575512100,37871643904
