counter	predict	actual	diff	sqsum	frac	sum
1	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array)	(73,5,22),(93,3,20),(98,1,15),(99,0,11),(99,0,4),(99,0,3),(99,0,2),(99,0,2),(99,0,2),(99,0,2),(99,0,1),(98,0,1),(94,0,2),(96,0,2),(98,0,2),(99,0,2),(99,0,3),(99,0,3),(99,0,2),(99,0,2),(99,0,1)	2036	198056	.01027992083047218968	.01027992083047218968
2	(20,50,10)	(93,3,20)	130	16478	.00788930695472751547	.01816922778519970515
3	(10,20,50)	(98,1,15)	142	16330	.00869565217391304347	.02686487995911274862
4	(20,90,10)	(99,0,11)	170	22702	.00748832701964584618	.03435320697875859480
5	(20,90,10)	(99,0,4)	175	22457	.00779267043683483991	.04214587741559343471
6	(90,0,20)	(99,0,3)	26	36250	.00071724137931034482	.04286311879490377953
7	(10,20,90)	(99,0,2)	197	20745	.00949626416003856350	.05235938295494234303
8	(90,0,0)	(99,0,2)	11	35725	.00030790762771168649	.05266729058265402952
9	(90,0,0)	(99,0,2)	11	35725	.00030790762771168649	.05297519821036571601
10	(90,0,0)	(99,0,2)	11	35725	.00030790762771168649	.05328310583807740250
11	(0,90,0)	(99,0,1)	190	17902	.01061333929169925148	.06389644512977665398
12	(90,0,0)	(98,0,1)	9	35345	.00025463290422973546	.06415107803400638944
13	(90,0,0)	(94,0,2)	6	33860	.00017720023626698168	.06432827827027337112
14	(20,90,0)	(96,0,2)	168	21560	.00779220779220779220	.07212048606248116332
15	(90,0,20)	(98,0,2)	26	35828	.00072568940493468795	.07284617546741585127
16	(90,10,20)	(99,0,2)	37	36305	.00101914336868199972	.07386531883609785099
17	(90,0,0)	(99,0,3)	12	35730	.00033585222502099076	.07420117106111884175
18	(0,20,90)	(99,0,3)	206	18850	.01092838196286472148	.08512955302398356323
19	(0,0,90)	(99,0,2)	187	18265	.01023816041609635915	.09536771344007992238
20	(0,90,0)	(99,0,2)	191	17905	.01066741133761519128	.10603512477769511366
21	(0,90,0)	(99,0,1)	190	17902	.01061333929169925148	.11664846406939436514
22	(90,0,0)	(99,0,1)	10	35722	.00027993953306085885	.11692840360245522399
23	(0,0,90)	(99,0,1)	188	18082	.01039707996902997456	.12732548357148519855
24	(0,90,0)	(99,0,1)	190	17902	.01061333929169925148	.13793882286318445003
25	(90,0,0)	(98,0,2)	10	35348	.00028290143713930066	.13822172430032375069
26	(0,90,0)	(97,0,2)	189	17513	.01079198309826985667	.14901370739859360736
27	(0,90,0)	(95,0,5)	190	17150	.01107871720116618075	.16009242459975978811
28	(0,90,0)	(96,0,14)	200	17512	.01142074006395614435	.17151316466371593246
29	(90,0,0)	(96,0,49)	55	36997	.00148660702219098845	.17299977168590692091
30	(90,0,0)	(96,0,68)	74	39220	.00188679245283018867	.17488656413873710958
31	(90,0,0)	(96,0,82)	88	41320	.00212971926427879961	.17701628340301590919
32	(90,0,0)	(95,0,82)	87	40949	.00212459400717966250	.17914087741019557169
33	(0,80,90)	(94,0,80)	184	44136	.00416893239079209715	.18330980980098766884
34	(0,80,90)	(95,0,77)	188	43314	.00434039802373366578	.18765020782472133462
35	(90,0,80)	(97,0,59)	28	54290	.00051574875667710443	.18816595658139843905
36	(0,10,90)	(99,0,43)	156	27590	.00565422254440014498	.19382017912579858403
37	(90,0,0)	(99,0,16)	25	35977	.00069488840092281179	.19451506752672139582
38	(90,0,20)	(99,0,6)	23	36397	.00063192021320438497	.19514698773992578079
39	(10,90,0)	(99,0,2)	181	19985	.00905679259444583437	.20420378033437161516
40	(0,20,90)	(98,0,1)	207	18285	.01132075471698113207	.21552453505135274723
41	(90,0,0)	(97,0,3)	10	34978	.00028589399050831951	.21581042904186106674
42	(0,0,90)	(97,0,3)	184	18058	.01018938974415771403	.22599981878601878077
43	(90,0,0)	(97,0,4)	11	34985	.00031442046591396312	.22631423925193274389
44	(90,0,0)	(97,0,12)	19	35113	.00054111013015122604	.22685534938208396993
45	(0,90,0)	(96,0,41)	227	18997	.01194925514554929725	.23880460452763326718
46	(90,0,20)	(96,0,63)	49	41485	.00118114981318548873	.23998575434081875591
47	(90,10,40)	(97,0,77)	54	48758	.00110751056236925222	.24109326490318800813
48	(90,0,60)	(96,0,80)	26	54196	.00047974020222894678	.24157300510541695491
49	(90,0,80)	(96,0,82)	8	60840	.00013149243918474687	.24170449754460170178
50	(60,90,0)	(96,0,81)	207	38997	.00530810062312485575	.24701259816772655753
51	(0,80,90)	(97,0,61)	206	38610	.00533540533540533540	.25234800350313189293
52	(90,0,40)	(98,0,44)	12	42400	.00028301886792452830	.25263102237105642123
53	(90,0,20)	(99,0,19)	10	37242	.00026851404328446377	.25289953641434088500
54	(90,0,20)	(99,0,8)	21	36505	.00057526366251198465	.25347480007685286965
55	(90,0,50)	(99,0,3)	56	38530	.00145341292499351154	.25492821300184638119
56	(0,0,90)	(99,0,2)	187	18265	.01023816041609635915	.26516637341794274034
57	(90,0,0)	(98,0,2)	10	35348	.00028290143713930066	.26544927485508204100
58	(90,0,0)	(98,0,2)	10	35348	.00028290143713930066	.26573217629222134166
59	(0,10,90)	(96,0,4)	192	18152	.01057734684883208461	.27630952314105342627
60	(90,0,20)	(97,0,8)	19	35753	.00053142393645288507	.27684094707750631134
61	(90,0,0)	(97,0,38)	45	36413	.00123582237113118941	.27807676944863750075
62	(90,0,20)	(96,0,57)	43	40525	.00106107341147439851	.27913784286011189926
63	(90,0,40)	(96,0,77)	43	48285	.00089054571813192502	.28002838857824382428
64	(60,90,0)	(96,0,78)	204	38520	.00529595015576323987	.28532433873400706415
65	(90,0,80)	(95,0,79)	6	59506	.00010083016838638120	.28542516890239344535
66	(90,0,80)	(97,0,80)	7	60569	.00011557067146560121	.28554073957385904656
67	(90,0,80)	(97,0,65)	22	55994	.00039289923920420045	.28593363881306324701
68	(0,80,90)	(98,0,50)	218	35604	.00612290753847882260	.29205654635154206961
69	(90,0,70)	(99,0,26)	53	44937	.00117942897834746422	.29323597532988953383
70	(0,90,0)	(99,0,8)	197	17965	.01096576676871694962	.30420174209860648345
71	(10,90,0)	(99,0,2)	181	19985	.00905679259444583437	.31325853469305231782
72	(0,90,0)	(99,0,4)	193	17917	.01077189261595133113	.32403042730900364895
73	(0,90,0)	(98,0,5)	193	17729	.01088611878842574313	.33491654609742939208
74	(90,0,50)	(98,0,2)	56	38048	.00147182506307821698	.33638837116050760906
75	(90,0,0)	(97,0,3)	10	34978	.00028589399050831951	.33667426515101592857
76	(90,0,0)	(96,0,7)	13	34645	.00037523452157598499	.33704949967259191356
77	(90,0,0)	(96,0,37)	43	35965	.00119560683998331711	.33824510651257523067
78	(90,0,60)	(96,0,54)	12	47592	.00025214321734745335	.33849724972992268402
79	(0,70,90)	(96,0,70)	186	39716	.00468325108268707825	.34318050081260976227
80	(90,0,50)	(96,0,78)	34	50980	.00066692820714005492	.34384742901974981719
81	(0,80,90)	(96,0,79)	187	44177	.00423297190845915295	.34808040092820897014
82	(90,0,60)	(97,0,80)	27	54569	.00049478641719657681	.34857518734540554695
83	(90,0,80)	(97,0,66)	21	56285	.00037310118148707470	.34894828852689262165
84	(90,0,80)	(99,0,55)	34	53946	.00063025988951914877	.34957854841641177042
85	(90,0,80)	(99,0,27)	62	47170	.00131439474242103031	.35089294315883280073
86	(90,0,10)	(99,0,13)	12	36250	.00033103448275862068	.35122397764159142141
87	(0,40,90)	(99,0,5)	224	20426	.01096641535298149417	.36219039299457291558
