counter	predict	actual	diff	sqsum	frac	sum
1	(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array)	(73,5,22),(93,3,20),(98,1,15),(99,0,11),(99,0,4),(99,0,3),(99,0,2),(99,0,2),(99,0,2),(99,0,2),(99,0,1),(98,0,1),(94,0,2),(96,0,2),(98,0,2),(99,0,2),(99,0,3),(99,0,3),(99,0,2),(99,0,2),(99,0,1)	2036	198056	.01027992083047218968	.01027992083047218968
2	(20,50,10)	(93,3,20)	130	16478	.00788930695472751547	.01816922778519970515
3	(20,50,10)	(98,1,15)	132	17150	.00769679300291545189	.02586602078811515704
4	(metric_0,metric_1,metric_2),(90,0,20)	(99,0,11),(99,0,4)	135	46219	.00292087669573119279	.02878689748384634983
5	(metric_2,metric_0,metric_1),(20,90,0)	(99,0,4),(99,0,3)	275	32087	.00857044909153239629	.03735734657537874612
6	(20,90,0)	(99,0,3)	172	22270	.00772339470139200718	.04508074127677075330
7	(metric_0,metric_1,metric_2),(90,0,0)	(99,0,2),(99,0,2)	112	45530	.00245991653854601361	.04754065781531676691
8	(metric_0,metric_1,metric_2),(90,0,0)	(99,0,2),(99,0,2)	112	45530	.00245991653854601361	.05000057435386278052
9	(90,0,0)	(99,0,2)	11	35725	.00030790762771168649	.05030848198157446701
10	(0,90,0)	(99,0,2)	191	17905	.01066741133761519128	.06097589331918965829
11	(90,0,0)	(99,0,1)	10	35722	.00027993953306085885	.06125583285225051714
12	(0,0,90)	(98,0,1)	187	17885	.01045568912496505451	.07171152197721557165
13	(90,0,0)	(94,0,2)	6	33860	.00017720023626698168	.07188872221348255333
14	(90,0,0)	(96,0,2)	8	34600	.00023121387283236994	.07211993608631492327
15	(90,0,0)	(98,0,2)	10	35348	.00028290143713930066	.07240283752345422393
16	(0,0,90)	(99,0,2)	187	18265	.01023816041609635915	.08264099793955058308
17	(90,0,0)	(99,0,3)	12	35730	.00033585222502099076	.08297685016457157384
18	(0,0,90)	(99,0,3)	186	18450	.01008130081300813008	.09305815097757970392
19	(90,0,0)	(99,0,2)	11	35725	.00030790762771168649	.09336605860529139041
20	(90,0,0)	(99,0,2)	11	35725	.00030790762771168649	.09367396623300307690
21	(0,0,90)	(99,0,1)	188	18082	.01039707996902997456	.10407104620203305146
22	(90,0,0)	(99,0,1)	10	35722	.00027993953306085885	.10435098573509391031
23	(90,0,0)	(99,0,1)	10	35722	.00027993953306085885	.10463092526815476916
