counter	predict	actual	diff	sqsum	frac	sum
1	(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_2),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_1),(not),(found),(in),(TxMatrix),(array)	(73,5,22),(93,3,20),(98,1,15),(99,0,11),(99,0,4),(99,0,3),(99,0,2),(99,0,2),(99,0,2),(99,0,2),(99,0,1),(98,0,1),(94,0,2),(96,0,2),(98,0,2),(99,0,2),(99,0,3),(99,0,3),(99,0,2),(99,0,2),(99,0,1),(99,0,1),(99,0,1),(99,0,1),(98,0,2),(97,0,2),(95,0,5),(96,0,14),(96,0,49),(96,0,68),(96,0,82),(95,0,82),(94,0,80),(95,0,77),(97,0,59),(99,0,43),(99,0,16),(99,0,6),(99,0,2),(98,0,1),(97,0,3),(97,0,3),(97,0,4),(97,0,12),(96,0,41),(96,0,63),(97,0,77),(96,0,80),(96,0,82),(96,0,81),(97,0,61),(98,0,44),(99,0,19),(99,0,8),(99,0,3),(99,0,2),(98,0,2),(98,0,2),(96,0,4),(97,0,8),(97,0,38),(96,0,57),(96,0,77),(96,0,78),(95,0,79),(97,0,80),(97,0,65),(98,0,50),(99,0,26),(99,0,8),(99,0,2),(99,0,4),(98,0,5),(98,0,2),(97,0,3),(96,0,7),(96,0,37),(96,0,54),(96,0,70),(96,0,78),(96,0,79),(97,0,80),(97,0,66),(99,0,55),(99,0,27),(99,0,13),(99,0,5),(99,0,3),(98,0,3),(98,0,2),(97,0,2),(97,0,8),(97,0,34),(96,0,52),(96,0,75),(97,0,78),(95,0,82),(97,0,79),(97,0,60),(98,0,53),(99,0,28),(99,0,17),(99,0,5),(99,0,5),(98,0,7),(98,0,5),(97,0,4),(96,0,7),(97,0,32),(96,0,47),(96,0,71),(96,0,74),(95,0,78),(96,0,77),(97,0,63),(98,0,56),(99,0,26),(99,0,18),(99,0,7),(99,0,7),(99,0,7),(98,0,4),(97,0,2),(97,0,13),(97,0,35),(97,0,47),(96,0,68),(96,0,73),(96,0,80),(96,0,79),(97,0,64),(98,0,53),(99,0,29),(99,0,16),(99,0,4),(99,0,6),(98,0,7),(98,0,7),(97,0,7),(96,0,10),(96,0,34),(96,0,46),(96,0,69),(96,0,72),(96,0,78),(96,0,76),(97,0,65),(98,0,51),(99,0,30),(99,0,18),(99,0,6),(99,0,5),(99,0,7),(98,0,7),(97,0,6),(97,0,9),(96,0,33),(96,0,51),(96,0,66),(97,0,69),(96,0,82)	15656	1523322	.01027753816986822221	.01027753816986822221
2	(50,10,20),(70,10,20),(20,50,10),(70,10,20),(20,70,10),(50,10,20),(70,10,20),(50,10,20)	(93,3,20),(98,1,15),(99,0,11),(99,0,4),(99,0,3),(99,0,2),(99,0,2),(99,0,2)	644	192072	.00335290932566954058	.01363044749553776279
3	(50,10,20),(70,10,20),(50,10,20),(70,10,20),(20,50,10),(10,20,70),(50,10,20),(20,70,10)	(98,1,15),(99,0,11),(99,0,4),(99,0,3),(99,0,2),(99,0,2),(99,0,2),(99,0,2)	789	181199	.00435432866627299267	.01798477616181075546
4	(20,90,10),(90,10,20),(0,20,90),(90,0,20),(20,90,0),(0,20,90),(90,0,20),(10,20,90)	(99,0,11),(99,0,4),(99,0,3),(99,0,2),(99,0,2),(99,0,2),(99,0,2),(99,0,1)	1041	211851	.00491383094722234022	.02289860710903309568
5	(20,90,0),(90,10,20),(90,10,20),(0,20,90),(20,90,10),(90,0,20),(20,90,10),(90,10,20)	(99,0,4),(99,0,3),(99,0,2),(99,0,2),(99,0,2),(99,0,2),(99,0,1),(98,0,1)	872	230474	.00378350703333130852	.02668211414236440420
6	(0,20,90),(90,0,20),(10,90,0),(90,0,0),(0,20,90),(20,90,0),(90,0,20),(90,0,20)	(99,0,3),(99,0,2),(99,0,2),(99,0,2),(99,0,2),(99,0,1),(98,0,1),(94,0,2)	851	221817	.00383649585018280835	.03051860999254721255
7	(90,0,20),(0,20,90),(90,0,20),(10,90,0),(90,10,0),(10,20,90),(90,0,20),(0,20,90)	(99,0,2),(99,0,2),(99,0,2),(99,0,2),(99,0,1),(98,0,1),(94,0,2),(96,0,2)	885	219647	.00402919229490955942	.03454780228745677197
8	(90,0,0),(90,0,0),(10,0,90),(0,90,0),(20,90,10),(0,20,90),(90,10,20),(10,20,90)	(99,0,2),(99,0,2),(99,0,2),(99,0,1),(98,0,1),(94,0,2),(96,0,2),(98,0,2)	998	205250	.00486236297198538367	.03941016525944215564
9	(0,90,0),(0,90,0),(20,90,0),(10,20,90),(0,20,90),(0,20,90),(90,0,20),(20,90,0)	(99,0,2),(99,0,2),(99,0,1),(98,0,1),(94,0,2),(96,0,2),(98,0,2),(99,0,2)	1352	172290	.00784723431423762261	.04725739957367977825
10	(0,90,0),(90,0,0),(0,90,0),(90,0,0),(90,0,0),(90,0,0),(0,0,90),(90,0,20)	(99,0,2),(99,0,1),(98,0,1),(94,0,2),(96,0,2),(98,0,2),(99,0,2),(99,0,3)	627	229655	.00273018222986653893	.04998758180354631718
11	(90,0,0),(90,0,20),(90,10,20),(90,10,20),(10,90,10),(90,10,0),(0,0,90),(0,0,90)	(99,0,1),(98,0,1),(94,0,2),(96,0,2),(98,0,2),(99,0,2),(99,0,3),(99,0,3)	682	233760	.00291752224503764544	.05290510404858396262
12	(0,0,90),(90,0,20),(10,20,90),(20,90,10),(10,90,0),(90,0,0),(90,0,0),(90,0,0)	(98,0,1),(94,0,2),(96,0,2),(98,0,2),(99,0,2),(99,0,3),(99,0,3),(99,0,2)	795	221663	.00358652549139910584	.05649162953998306846
13	(90,10,0),(90,0,20),(10,90,0),(0,0,90),(0,0,90),(90,10,0),(90,10,0),(0,0,90)	(94,0,2),(96,0,2),(98,0,2),(99,0,2),(99,0,3),(99,0,3),(99,0,2),(99,0,2)	823	215443	.00382003592597578013	.06031166546595884859
14	(0,0,90),(10,20,90),(90,0,10),(0,90,0),(90,0,20),(90,0,20),(90,10,20),(10,20,90)	(96,0,2),(98,0,2),(99,0,2),(99,0,3),(99,0,3),(99,0,2),(99,0,2),(99,0,1)	877	221305	.00396285669099206976	.06427452215695091835
15	(90,0,0),(0,90,0),(90,0,0),(90,0,0),(90,0,0),(90,0,0),(90,0,0),(90,0,20)	(98,0,2),(99,0,2),(99,0,3),(99,0,3),(99,0,2),(99,0,2),(99,0,1),(99,0,1)	285	268047	.00106324637097225486	.06533776852792317321
16	(90,0,0),(90,0,20),(0,20,90),(20,90,0),(90,0,20),(0,20,90),(20,90,0),(90,0,20)	(99,0,2),(99,0,3),(99,0,3),(99,0,2),(99,0,2),(99,0,1),(99,0,1),(99,0,1)	847	226201	.00374445736314163067	.06908222589106480388
17	(90,0,0),(90,0,0),(90,0,0),(90,0,20),(90,0,20),(90,0,20),(90,0,20),(10,90,0)	(99,0,3),(99,0,3),(99,0,2),(99,0,2),(99,0,1),(99,0,1),(99,0,1),(99,0,1)	326	271858	.00119915544144369487	.07028138133250849875
18	(90,10,0),(0,90,0),(90,0,0),(0,0,90),(0,0,90),(0,90,0),(90,0,0),(90,0,0)	(99,0,3),(99,0,2),(99,0,2),(99,0,1),(99,0,1),(99,0,1),(99,0,1),(98,0,2)	810	214596	.00377453447408152994	.07405591580659002869
19	(90,0,0),(90,0,0),(90,0,0),(0,0,90),(90,0,0),(90,0,0),(90,0,0),(90,0,0)	(99,0,2),(99,0,2),(99,0,1),(99,0,1),(99,0,1),(99,0,1),(98,0,2),(97,0,2)	259	267019	.00096996842921290245	.07502588423580293114
20	(90,0,0),(90,0,0),(0,90,0),(0,0,90),(0,90,10),(90,0,0),(0,90,0),(0,0,90)	(99,0,2),(99,0,1),(99,0,1),(99,0,1),(99,0,1),(98,0,2),(97,0,2),(95,0,5)	976	196364	.00497036116599784074	.07999624540180077188
21	(0,0,90),(0,90,0),(90,0,0),(90,0,20),(0,20,90),(90,0,10),(90,0,0),(90,0,0)	(99,0,1),(99,0,1),(99,0,1),(99,0,1),(98,0,2),(97,0,2),(95,0,5),(96,0,14)	667	230491	.00289382231844193482	.08289006772024270670
22	(90,0,0),(0,90,0),(90,0,0),(0,90,0),(0,20,90),(10,90,0),(0,0,90),(0,90,0)	(99,0,1),(99,0,1),(99,0,1),(98,0,2),(97,0,2),(95,0,5),(96,0,14),(96,0,49)	1192	184226	.00647031363651167587	.08936038135675438257
23	(90,0,20),(0,20,90),(0,20,90),(90,0,20),(90,0,20),(90,0,20),(90,0,10),(90,0,0)	(99,0,1),(99,0,1),(98,0,2),(97,0,2),(95,0,5),(96,0,14),(96,0,49),(96,0,68)	618	256464	.00240969492794310312	.09177007628469748569
24	(90,0,0),(90,0,0),(90,0,0),(0,0,90),(90,0,0),(20,90,0),(90,0,10),(90,0,0)	(99,0,1),(98,0,2),(97,0,2),(95,0,5),(96,0,14),(96,0,49),(96,0,68),(96,0,82)	596	264842	.00225039835071476578	.09402047463541225147
25	(90,0,0),(90,10,0),(90,10,0),(90,10,0),(90,0,0),(90,0,0),(90,0,0),(90,0,0)	(98,0,2),(97,0,2),(95,0,5),(96,0,14),(96,0,49),(96,0,68),(96,0,82),(95,0,82)	383	298149	.00128459260302734538	.09530506723843959685
