counter	predict	actual	diff	sqsum	frac	sum
1	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(0),(0),(0)	(50),(49),(49),(48),(52),(50),(53),(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54)	1665	88333	.01884912773255748134	.01884912773255748134
2	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(0),(0),(0)	(49),(49),(48),(52),(50),(53),(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63)	1678	89802	.01868555266029709806	.03753468039285457940
3	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(0),(0)	(49),(48),(52),(50),(53),(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63)	1642	99270	.01654074745643195325	.05407542784928653265
4	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array)	(48),(52),(50),(53),(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71),(74),(66),(59),(47),(42),(45),(43),(57),(57),(54),(49),(48)	2656	147526	.01800360614400173528	.07207903399328826793
5	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(50),(50)	(52),(50),(53),(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54)	1557	117945	.01320106829454406714	.08528010228783233507
6	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(50),(50)	(50),(53),(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63)	1568	119210	.01315325895478567234	.09843336124261800741
7	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(50),(50)	(53),(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58)	1576	120074	.01312523943568132984	.11155860067829933725
8	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array)	(45),(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71),(74),(66),(59),(47),(42),(45),(43),(57),(57),(54),(49),(48),(45),(47),(50),(49)	2644	146344	.01806702017165035806	.12962562084994969531
9	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(50),(50)	(38),(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71)	1617	127105	.01272176546949372565	.14234738631944342096
10	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(40),(50),(40)	(41),(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71),(74)	1673	128097	.01306041515414100252	.15540780147358442348
11	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(50),(50)	(43),(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71),(74),(66)	1678	135212	.01241014111173564476	.16781794258532006824
12	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array)	(51),(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71),(74),(66),(59),(47),(42),(45),(43),(57),(57),(54),(49),(48),(45),(47),(50),(49),(50),(53),(53),(50)	2683	149963	.01789107979968392203	.18570902238500399027
13	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(50),(50)	(49),(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71),(74),(66),(59),(47)	1696	132552	.01279497857444625505	.19850400095945024532
14	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric_0),(50),(50),(50)	(49),(52),(50),(47),(50),(51),(52),(51),(55),(58),(58),(56),(54),(58),(56),(62),(82),(52),(54),(63),(63),(58),(54),(63),(58),(68),(71),(74),(66),(59),(47),(42)	1705	129515	.01316449832065783886	.21166849928010808418
