counter	predict	actual	diff	sqsum	frac	sum
1	(40),(41),(41),(41),(40),(41),(41),(40)	(43),(51),(49),(49),(52),(50),(47),(50)	66	64142	.00102896697951420286	.00102896697951420286
2	(40),(41),(41),(41),(40),(41),(41),(40)	(51),(49),(49),(52),(50),(47),(50),(51)	74	65536	.00112915039062500000	.00215811737013920286
3	(40),(41),(41),(41),(40),(41),(41),(40)	(49),(49),(52),(50),(47),(50),(51),(52)	75	65729	.00114104885210485478	.00329916622224405764
4	(40),(41),(41),(41),(40),(41),(41),(40)	(49),(52),(50),(47),(50),(51),(52),(51)	77	66089	.00116509555296645432	.00446426177521051196
5	(40),(41),(41),(41),(40),(41),(41),(40)	(52),(50),(47),(50),(51),(52),(51),(55)	83	67189	.00123532125794400869	.00569958303315452065
6	(40),(41),(41),(41),(40),(41),(41),(40)	(50),(47),(50),(51),(52),(51),(55),(58)	89	68337	.00130236914116803488	.00700195217432255553
7	(40),(41),(41),(41),(40),(41),(41),(40)	(47),(50),(51),(52),(51),(55),(58),(58)	97	69865	.00138839189866170471	.00839034407298426024
8	(40),(41),(41),(41),(40),(41),(41),(40)	(50),(51),(52),(51),(55),(58),(58),(56)	106	71520	.00148210290827740492	.00987244698126166516
9	(40),(41),(41),(41),(40),(41),(41),(40)	(51),(52),(51),(55),(58),(58),(56),(54)	110	72260	.00152228065319678937	.01139472763445845453
10	(40),(51),(41),(51),(40),(51),(41),(50)	(52),(51),(55),(58),(58),(56),(54),(58)	77	81707	.00094239171674397542	.01233711935120242995
11	(40),(51),(41),(51),(40),(51),(41),(50)	(51),(55),(58),(58),(56),(54),(58),(56)	81	82477	.00098209197715726808	.01331921132835969803
12	(40),(51),(41),(51),(40),(51),(41),(50)	(55),(58),(58),(56),(54),(58),(56),(62)	92	84826	.00108457312616414778	.01440378445452384581
13	(40),(51),(41),(51),(40),(51),(41),(50)	(58),(58),(56),(54),(58),(56),(62),(82)	119	91005	.00130762046041426295	.01571140491493810876
14	(40),(51),(41),(51),(40),(51),(41),(50)	(58),(56),(54),(58),(56),(62),(82),(52)	113	89477	.00126289437509080545	.01697429929002891421
15	(40),(51),(41),(51),(40),(51),(41),(50)	(56),(54),(58),(56),(62),(82),(52),(54)	109	89049	.00122404518860402699	.01819834447863294120
16	(40),(51),(41),(51),(40),(51),(41),(50)	(54),(58),(56),(62),(82),(52),(54),(63)	116	90182	.00128628772925861036	.01948463220789155156
17	(40),(51),(41),(51),(40),(51),(51),(40)	(58),(56),(62),(82),(52),(54),(63),(63)	125	92445	.00135215533560495429	.02083678754349650585
18	(40),(51),(41),(51),(40),(51),(51),(40)	(56),(62),(82),(52),(54),(63),(63),(58)	125	92155	.00135641039552927133	.02219319793902577718
19	(40),(51),(41),(51),(50),(41),(51),(40)	(62),(82),(52),(54),(63),(63),(58),(54)	123	92069	.00133595455582226373	.02352915249484804091
20	(40),(51),(61),(51),(60),(41),(50),(60)	(82),(52),(54),(63),(63),(58),(54),(63)	89	102589	.00086753940480948249	.02439669189965752340
21	(40),(51),(61),(41),(50),(61),(40),(50)	(52),(54),(63),(63),(58),(54),(63),(58)	85	92843	.00091552405674094977	.02531221595639847317
22	(40),(51),(61),(41),(50),(61),(40),(50)	(54),(63),(63),(58),(54),(63),(58),(68)	87	96729	.00089942002915361473	.02621163598555208790
23	(50),(61),(41),(51),(60),(41),(50),(60)	(63),(63),(58),(54),(63),(58),(68),(71)	84	104986	.00080010668089078543	.02701174266644287333
24	(40),(51),(61),(51),(60),(41),(50),(60)	(63),(58),(54),(63),(58),(68),(71),(74)	113	107113	.00105496064903419752	.02806670331547707085
25	(40),(51),(61),(41),(50),(61),(40),(50)	(58),(54),(63),(58),(68),(71),(74),(66)	118	103606	.00113893017778893114	.02920563349326600199
26	(40),(51),(61),(41),(50),(61),(40),(50)	(54),(63),(58),(68),(71),(74),(66),(59)	125	103857	.00120357799666849610	.03040921148993449809
27	(40),(51),(61),(41),(50),(61),(40),(50)	(63),(58),(68),(71),(74),(66),(59),(47)	118	102390	.00115245629456001562	.03156166778449451371
28	(40),(51),(61),(51),(60),(51),(60),(60)	(58),(68),(71),(74),(66),(59),(47),(42)	113	106643	.00105961010099115741	.03262127788548567112
29	(50),(61),(41),(51),(60),(41),(50),(60)	(68),(71),(74),(66),(59),(47),(42),(45)	106	99656	.00106365898691498755	.03368493687240065867
30	(40),(51),(61),(41),(50),(61),(40),(50)	(71),(74),(66),(59),(47),(42),(45),(43)	111	89967	.00123378572143119143	.03491872259383185010
31	(60),(61),(61),(61),(60),(61),(60),(60)	(74),(66),(59),(47),(42),(45),(43),(57)	89	106087	.00083893408240406458	.03575765667623591468
32	(60),(61),(61),(61),(60),(61),(60),(60)	(66),(59),(47),(42),(45),(43),(57),(57)	80	101768	.00078610172156277022	.03654375839779868490
33	(60),(61),(61),(61),(60),(61),(60),(60)	(59),(47),(42),(45),(43),(57),(57),(54)	80	98888	.00080899603591942399	.03735275443371810889
34	(60),(61),(61),(61),(60),(61),(60),(60)	(47),(42),(45),(43),(57),(57),(54),(49)	90	96600	.00093167701863354037	.03828443145235164926
35	(60),(61),(61),(61),(60),(61),(60),(60)	(42),(45),(43),(57),(57),(54),(49),(48)	89	96839	.00091905120870723572	.03920348266105888498
36	(60),(61),(61),(61),(60),(61),(60),(60)	(45),(43),(57),(57),(54),(49),(48),(45)	86	97474	.00088228655846687321	.04008576921952575819
37	(60),(61),(61),(61),(60),(61),(60),(60)	(43),(57),(57),(54),(49),(48),(45),(47)	84	97918	.00085786065891868706	.04094362987844444525
38	(60),(61),(61),(61),(60),(61),(60),(60)	(57),(57),(54),(49),(48),(45),(47),(50)	77	99387	.00077474921267368971	.04171837909111813496
39	(60),(61),(61),(61),(60),(61),(60),(60)	(57),(54),(49),(48),(45),(47),(50),(49)	85	97565	.00087121406241992517	.04258959315353806013
40	(60),(61),(61),(61),(60),(61),(60),(60)	(54),(49),(48),(45),(47),(50),(49),(50)	92	95964	.00095869284314951440	.04354828599668757453
41	(60),(61),(61),(61),(60),(61),(60),(60)	(49),(48),(45),(47),(50),(49),(50),(53)	93	95731	.00097147214590884875	.04451975814259642328
42	(60),(61),(61),(61),(60),(61),(60),(60)	(48),(45),(47),(50),(49),(50),(53),(53)	89	96625	.00092108667529107373	.04544084481788749701
43	(60),(61),(61),(61),(60),(61),(60),(60)	(45),(47),(50),(49),(50),(53),(53),(50)	87	97075	.00089621426731908318	.04633705908520658019
44	(60),(61),(61),(61),(60),(61),(60),(60)	(47),(50),(49),(50),(53),(53),(50),(58)	74	99980	.00074014802960592118	.04707720711481250137
45	(60),(61),(61),(61),(60),(61),(60),(60)	(50),(49),(50),(53),(53),(50),(58),(54)	67	101527	.00065992297615412648	.04773713009096662785
46	(60),(61),(61),(61),(60),(61),(60),(60)	(49),(50),(53),(53),(50),(58),(54),(56)	61	102907	.00059276822762299940	.04832989831858962725
47	(60),(61),(61),(61),(60),(61),(60),(60)	(50),(53),(53),(50),(58),(54),(56),(60)	50	105418	.00047430230131476597	.04880420061990439322
48	(60),(61),(61),(61),(60),(61),(60),(60)	(53),(53),(50),(58),(54),(56),(60),(62)	42	108216	.00038811266356176535	.04919231328346615857
49	(60),(61),(61),(61),(60),(61),(60),(60)	(53),(50),(58),(54),(56),(60),(62),(72)	47	112881	.00041636767923742702	.04960868096270358559
50	(60),(61),(51),(61),(60),(61),(60),(50)	(50),(58),(54),(56),(60),(62),(72),(71)	55	112569	.00048858922083344437	.05009727018353702996
51	(60),(51),(61),(61),(60),(51),(60),(50)	(58),(54),(56),(60),(62),(72),(71),(62)	57	112997	.00050443817092489181	.05060170835446192177
52	(60),(61),(61),(51),(60),(51),(60),(60)	(54),(56),(60),(62),(72),(71),(62),(55)	62	114512	.00054142797261422383	.05114313632707614560
53	(60),(61),(61),(61),(60),(61),(60),(50)	(56),(60),(62),(72),(71),(62),(55),(54)	38	117246	.00032410487351380857	.05146724120058995417
54	(60),(61),(51),(61),(60),(61),(60),(60)	(60),(62),(72),(71),(62),(55),(54),(58)	48	117342	.00040906069438052871	.05187630189497048288
55	(60),(61),(61),(51),(60),(51),(60),(50)	(62),(72),(71),(62),(55),(54),(58),(61)	55	113261	.00048560404728900504	.05236190594225948792
56	(60),(61),(61),(61),(50),(61),(60),(60)	(72),(71),(62),(55),(54),(58),(61),(62)	39	117935	.00033069063467164115	.05269259657693112907
57	(60),(61),(61),(51),(60),(61),(50),(60)	(71),(62),(55),(54),(58),(61),(62),(66)	41	113999	.00035965227765155834	.05305224885458268741
58	(60),(61),(61),(61),(60),(61),(50),(60)	(62),(55),(54),(58),(61),(62),(66),(62)	38	113836	.00033381355634421448	.05338606241092690189
59	(60),(61),(51),(61),(50),(61),(60),(60)	(55),(54),(58),(61),(62),(66),(62),(63)	41	111901	.00036639529584186021	.05375245770676876210
60	(60),(61),(61),(51),(60),(61),(60),(60)	(54),(58),(61),(62),(66),(62),(63),(65)	35	116569	.00030025135327574226	.05405270906004450436
61	(60),(61),(51),(61),(60),(61),(60),(60)	(58),(61),(62),(66),(62),(63),(65),(62)	29	118475	.00024477737919392276	.05429748643923842712
62	(60),(61),(61),(51),(60),(61),(60),(50)	(61),(62),(66),(62),(63),(65),(62),(56)	33	115793	.00028499132071886901	.05458247775995729613
63	(50),(61),(61),(61),(60),(51),(60),(60)	(62),(66),(62),(63),(65),(62),(56),(55)	45	114253	.00039386274321024393	.05497634050316754006
64	(50),(61),(61),(51),(60),(61),(50),(60)	(66),(62),(63),(65),(62),(56),(55),(57)	48	110704	.00043358866888278652	.05540992917205032658
65	(60),(61),(61),(61),(60),(61),(60),(60)	(62),(63),(65),(62),(56),(55),(57),(56)	26	115322	.00022545568061601429	.05563538485266634087
66	(60),(61),(51),(61),(60),(51),(60),(60)	(63),(65),(62),(56),(55),(57),(56),(60)	38	110208	.00034480255516840882	.05598018740783474969
67	(60),(61),(61),(51),(60),(61),(60),(60)	(65),(62),(56),(55),(57),(56),(60),(60)	23	111857	.00020561967512091330	.05618580708295566299
68	(60),(51),(61),(61),(60),(51),(60),(60)	(62),(56),(55),(57),(56),(60),(60),(60)	30	108290	.00027703389047926863	.05646284097343493162
69	(50),(61),(51),(61),(60),(61),(60),(60)	(56),(55),(57),(56),(60),(60),(60),(53)	31	106255	.00029175097642463884	.05675459194985957046
70	(60),(61),(51),(61),(60),(61),(60),(50)	(55),(57),(56),(60),(60),(60),(53),(48)	25	104653	.00023888469513535206	.05699347664499492252
71	(60),(51),(61),(61),(60),(51),(60),(50)	(57),(56),(60),(60),(60),(53),(48),(41)	33	99581	.00033138851788995892	.05732486516288488144
72	(60),(61),(61),(61),(60),(61),(60),(60)	(56),(60),(60),(60),(53),(48),(41),(38)	68	101834	.00066775340259638234	.05799261856548126378
73	(60),(61),(61),(61),(60),(61),(60),(60)	(60),(60),(60),(53),(48),(41),(38),(33)	91	96999	.00093815400158764523	.05893077256706890901
74	(60),(61),(51),(61),(50),(61),(60),(60)	(60),(60),(53),(48),(41),(38),(33),(32)	103	86933	.00118482049394361174	.06011559306101252075
75	(60),(61),(61),(61),(60),(51),(60),(50)	(60),(53),(48),(41),(38),(33),(32),(27)	132	80734	.00163499888522803279	.06175059194624055354
76	(60),(61),(61),(61),(60),(61),(60),(60)	(53),(48),(41),(38),(33),(32),(27),(24)	188	76778	.00244861809372476490	.06419921003996531844
77	(50),(61),(61),(61),(60),(61),(60),(60)	(48),(41),(38),(33),(32),(27),(24),(24)	207	68965	.00300152251141883564	.06720073255138415408
78	(60),(51),(61),(61),(60),(51),(60),(60)	(41),(38),(33),(32),(27),(24),(24),(24)	221	62913	.00351278750019868707	.07071352005158284115
79	(60),(61),(61),(51),(60),(61),(60),(60)	(38),(33),(32),(27),(24),(24),(24),(23)	249	61399	.00405544064235573869	.07476896069393857984
80	(50),(30),(50),(31),(50),(30),(30),(50)	(19),(20),(15),(17),(13),(12),(11),(11)	203	24925	.00814443329989969909	.08291339399383827893
81	(50),(30),(50),(31),(50),(30),(50),(30)	(20),(15),(17),(13),(12),(11),(11),(12)	210	24360	.00862068965517241379	.09153408364901069272
82	(50),(30),(50),(31),(50),(30),(50),(30)	(15),(17),(13),(12),(11),(11),(12),(12)	218	23262	.00937150717909036196	.10090559082810105468
83	(30),(50),(30),(31),(50),(30),(50),(30)	(17),(13),(12),(11),(11),(12),(12),(9)	204	20556	.00992410974897840046	.11082970057707945514
84	(50),(30),(50),(31),(50),(30),(50),(30)	(13),(12),(11),(11),(12),(12),(9),(9)	232	21828	.01062855048561480667	.12145825106269426181
85	(30),(50),(30),(51),(30),(50),(30),(30)	(12),(11),(11),(12),(12),(9),(9),(9)	216	19422	.01112140871177015755	.13257965977446441936
86	(30),(50),(30),(51),(30),(50),(30),(50)	(11),(11),(12),(12),(9),(9),(9),(14)	234	21754	.01075664245655971315	.14333630223102413251
87	(50),(30),(50),(31),(50),(30),(50),(30)	(11),(12),(12),(9),(9),(9),(14),(15)	230	22052	.01042989298022855069	.15376619521125268320
88	(50),(30),(50),(31),(50),(30),(50),(30)	(12),(12),(9),(9),(9),(14),(15),(16)	225	22447	.01002361117298525415	.16378980638423793735
89	(50),(30),(50),(31),(50),(30),(50),(30)	(12),(9),(9),(9),(14),(15),(16),(17)	220	23132	.00951063461871001210	.17330044100294794945
90	(30),(10),(50),(30),(10),(50),(30),(10)	(9),(9),(9),(14),(15),(16),(17),(17)	138	15218	.00906820870022341963	.18236864970317136908
91	(50),(30),(10),(50),(30),(10),(50),(30)	(9),(9),(14),(15),(16),(17),(17),(17)	168	19346	.00868396567765946448	.19105261538083083356
92	(50),(30),(10),(50),(30),(10),(30),(10)	(9),(14),(15),(16),(17),(17),(17),(17)	136	16274	.00835688828806685510	.19940950366889768866
93	(50),(30),(10),(50),(30),(10),(50),(30)	(14),(15),(16),(17),(17),(17),(17),(13)	160	20562	.00778134422721525143	.20719084789611294009
94	(30),(10),(10),(50),(30),(10),(50),(30)	(15),(16),(17),(17),(17),(17),(13),(12)	136	16590	.00819770946353224834	.21538855735964518843
95	(50),(30),(10),(50),(30),(10),(10),(30)	(16),(17),(17),(17),(17),(13),(12),(12)	123	16769	.00733496332518337408	.22272352068482856251
96	(10),(30),(10),(50),(30),(10),(50),(30)	(17),(17),(17),(17),(13),(12),(12),(12)	135	16097	.00838665589861464869	.23111017658344321120
97	(30),(10),(50),(30),(10),(30),(10),(50)	(17),(17),(17),(13),(12),(12),(12),(17)	125	16497	.00757713523670970479	.23868731182015291599
98	(50),(30),(10),(50),(30),(10),(50),(30)	(17),(17),(13),(12),(12),(12),(17),(16)	154	19924	.00772937161212607910	.24641668343227899509
99	(50),(30),(10),(10),(10),(50),(30),(10)	(17),(13),(12),(12),(12),(17),(16),(16)	109	15071	.00723243314975781301	.25364911658203680810
100	(10),(10),(10),(10),(10),(10),(10),(10)	(13),(12),(12),(12),(17),(16),(16),(15)	33	4687	.00704075101344143375	.26068986759547824185
101	(10),(10),(10),(10),(10),(10),(10),(10)	(12),(12),(12),(17),(16),(16),(15),(16)	36	4834	.00744724865535788167	.26813711625083612352
