1	11.15	0.29
2	24.38	0.10
4	55.53	0.37
8	126.02	1.71
16	297.27	4.49
20	385.69	4.08
25	506.64	2.49
30	634.20	6.25
40	890.56	12.07
50	1150.54	15.57
60	1438.49	12.94
100	2615.33	8.51
