1	0.32%	0.00%
2	0.33%	0.00%
4	0.34%	0.00%
8	0.35%	0.00%
16	0.35%	0.00%
20	0.35%	0.00%
25	0.35%	0.00%
30	0.34%	0.00%
40	0.33%	0.00%
50	0.32%	0.00%
60	0.32%	0.00%
100	0.30%	0.00%
