counter	predict	actual	diff	sqsum	frac	sum
1	(0)	(50)	50	2500	.02000000000000000000	.02000000000000000000
2	(0)	(49)	49	2401	.02040816326530612244	.04040816326530612244
3	(0)	(49)	49	2401	.02040816326530612244	.06081632653061224488
4	(0)	(48)	48	2304	.02083333333333333333	.08164965986394557821
5	(50)	(52)	2	10404	.00019223375624759707	.08184189362019317528
6	(50)	(50)	0	10000	0	.08184189362019317528
7	(50)	(53)	3	10609	.00028277877274012630	.08212467239293330158
8	(0)	(45)	45	2025	.02222222222222222222	.10434689461515552380
9	(50)	(38)	12	7744	.00154958677685950413	.10589648139201502793
10	(50)	(41)	9	8281	.00108682526264943847	.10698330665466446640
11	(50)	(43)	7	8649	.00080934212047635564	.10779264877514082204
12	(0)	(51)	51	2601	.01960784313725490196	.12740049191239572400
13	(50)	(49)	1	9801	.00010203040506070809	.12750252231745643209
14	(50)	(49)	1	9801	.00010203040506070809	.12760455272251714018
15	(50)	(52)	2	10404	.00019223375624759707	.12779678647876473725
16	(0)	(50)	50	2500	.02000000000000000000	.14779678647876473725
17	(50)	(47)	3	9409	.00031884366032522053	.14811563013908995778
18	(50)	(50)	0	10000	0	.14811563013908995778
19	(50)	(51)	1	10201	.00009802960494069208	.14821365974403064986
20	(0)	(52)	52	2704	.01923076923076923076	.16744442897479988062
21	(50)	(51)	1	10201	.00009802960494069208	.16754245857974057270
22	(50)	(55)	5	11025	.00045351473922902494	.16799597331896959764
23	(50)	(58)	8	11664	.00068587105624142661	.16868184437521102425
24	(0)	(58)	58	3364	.01724137931034482758	.18592322368555585183
25	(60)	(56)	4	13456	.00029726516052318668	.18622048884607903851
26	(60)	(54)	6	12996	.00046168051708217913	.18668216936316121764
27	(60)	(58)	2	13924	.00014363688595231255	.18682580624911353019
28	(0)	(56)	56	3136	.01785714285714285714	.20468294910625638733
29	(60)	(62)	2	14884	.00013437248051599032	.20481732158677237765
30	(60)	(82)	22	20164	.00109105336242808966	.20590837494920046731
31	(80)	(52)	28	17424	.00160697887970615243	.20751535382890661974
32	(0)	(54)	54	2916	.01851851851851851851	.22603387234742513825
33	(50)	(63)	13	12769	.00101809068838593468	.22705196303581107293
34	(50)	(63)	13	12769	.00101809068838593468	.22807005372419700761
35	(50)	(58)	8	11664	.00068587105624142661	.22875592478043843422
36	(0)	(54)	54	2916	.01851851851851851851	.24727444329895695273
37	(50)	(63)	13	12769	.00101809068838593468	.24829253398734288741
38	(50)	(58)	8	11664	.00068587105624142661	.24897840504358431402
39	(50)	(68)	18	13924	.00129273197357081298	.25027113701715512700
40	(0)	(71)	71	5041	.01408450704225352112	.26435564405940864812
41	(70)	(74)	4	20736	.00019290123456790123	.26454854529397654935
42	(70)	(66)	4	18496	.00021626297577854671	.26476480826975509606
43	(70)	(59)	11	16641	.00066101796767021212	.26542582623742530818
44	(0)	(47)	47	2209	.02127659574468085106	.28670242198210615924
45	(50)	(42)	8	8464	.00094517958412098298	.28764760156622714222
46	(50)	(45)	5	9025	.00055401662049861495	.28820161818672575717
47	(50)	(43)	7	8649	.00080934212047635564	.28901096030720211281
48	(0)	(57)	57	3249	.01754385964912280701	.30655481995632491982
49	(60)	(57)	3	13689	.00021915406530791146	.30677397402163283128
50	(60)	(54)	6	12996	.00046168051708217913	.30723565453871501041
