counter	predict	actual	diff	sqsum	frac	sum
1	(0)	(50)	50	2500	.02000000000000000000	.02000000000000000000
2	(0)	(49)	49	2401	.02040816326530612244	.04040816326530612244
3	(0)	(49)	49	2401	.02040816326530612244	.06081632653061224488
4	(0)	(48)	48	2304	.02083333333333333333	.08164965986394557821
5	(50)	(52)	2	10404	.00019223375624759707	.08184189362019317528
6	(50)	(50)	0	10000	0	.08184189362019317528
7	(50)	(53)	3	10609	.00028277877274012630	.08212467239293330158
8	(50)	(45)	5	9025	.00055401662049861495	.08267868901343191653
9	(50)	(38)	12	7744	.00154958677685950413	.08422827579029142066
10	(40)	(41)	1	6561	.00015241579027587258	.08438069158056729324
11	(50)	(43)	7	8649	.00080934212047635564	.08519003370104364888
12	(0)	(51)	51	2601	.01960784313725490196	.10479787683829855084
13	(50)	(49)	1	9801	.00010203040506070809	.10489990724335925893
14	(50)	(49)	1	9801	.00010203040506070809	.10500193764841996702
15	(50)	(52)	2	10404	.00019223375624759707	.10519417140466756409
16	(0)	(50)	50	2500	.02000000000000000000	.12519417140466756409
17	(50)	(47)	3	9409	.00031884366032522053	.12551301506499278462
18	(50)	(50)	0	10000	0	.12551301506499278462
19	(50)	(51)	1	10201	.00009802960494069208	.12561104466993347670
20	(0)	(52)	52	2704	.01923076923076923076	.14484181390070270746
21	(50)	(51)	1	10201	.00009802960494069208	.14493984350564339954
22	(50)	(55)	5	11025	.00045351473922902494	.14539335824487242448
23	(50)	(58)	8	11664	.00068587105624142661	.14607922930111385109
24	(0)	(58)	58	3364	.01724137931034482758	.16332060861145867867
25	(60)	(56)	4	13456	.00029726516052318668	.16361787377198186535
26	(60)	(54)	6	12996	.00046168051708217913	.16407955428906404448
27	(50)	(58)	8	11664	.00068587105624142661	.16476542534530547109
28	(0)	(56)	56	3136	.01785714285714285714	.18262256820244832823
29	(60)	(62)	2	14884	.00013437248051599032	.18275694068296431855
30	(60)	(82)	22	20164	.00109105336242808966	.18384799404539240821
31	(60)	(52)	8	12544	.00063775510204081632	.18448574914743322453
32	(0)	(54)	54	2916	.01851851851851851851	.20300426766595174304
33	(50)	(63)	13	12769	.00101809068838593468	.20402235835433767772
34	(60)	(63)	3	15129	.00019829466587348800	.20422065302021116572
35	(50)	(58)	8	11664	.00068587105624142661	.20490652407645259233
36	(0)	(54)	54	2916	.01851851851851851851	.22342504259497111084
37	(50)	(63)	13	12769	.00101809068838593468	.22444313328335704552
38	(50)	(58)	8	11664	.00068587105624142661	.22512900433959847213
39	(50)	(68)	18	13924	.00129273197357081298	.22642173631316928511
40	(0)	(71)	71	5041	.01408450704225352112	.24050624335542280623
41	(70)	(74)	4	20736	.00019290123456790123	.24069914458999070746
42	(70)	(66)	4	18496	.00021626297577854671	.24091540756576925417
43	(70)	(59)	11	16641	.00066101796767021212	.24157642553343946629
44	(70)	(47)	23	13689	.00168018116736065454	.24325660670080012083
45	(50)	(42)	8	8464	.00094517958412098298	.24420178628492110381
46	(50)	(45)	5	9025	.00055401662049861495	.24475580290541971876
47	(50)	(43)	7	8649	.00080934212047635564	.24556514502589607440
48	(0)	(57)	57	3249	.01754385964912280701	.26310900467501888141
49	(60)	(57)	3	13689	.00021915406530791146	.26332815874032679287
50	(60)	(54)	6	12996	.00046168051708217913	.26378983925740897200
