94.2792982457,0.06815,12.79033
97.0835087719,0.06269,30.46616
95.5231578948,0.05083,39.74289
96.7063157895,0.03336,53.48371
96.3894736843,0.03165,60.72268
95.8094736842,0.01519,67.35544
96.3319298246,0.01343,65.95739
97.6287719298,0.00928,59.47929
97.9919298246,0.00652,49.13705
98.1101754386,0.00541,38.77652
98.1649122807,0.00461,40.18271
97.1975438596,0.00227,28.85234
97.0180701754,0.00344,21.19270
86.6015789473,0.01477,13.97481
81.8000584795,0.02571,35.99305
67.5442690058,0.01282,50.13660
76.7097076023,0.00674,56.94336
84.0577777777,0.00803,71.39553
88.5598830409,0.00533,76.88110
89.6416374269,0.00664,69.67876
93.8847953217,0.00568,64.97091
94.6732163743,0.00872,70.03308
94.4479532164,0.00901,73.52800
92.4063157895,0.00464,67.41856
92.4824561404,0.00829,67.22293
92.7796491229,0.00998,59.48129
92.7603508772,0.00816,40.53525
93.0589473685,0.00819,40.50563
89.9743859648,0.00918,51.69041
91.4985964912,0.00959,56.98384
89.8964912281,0.01157,62.38054
87.2480701755,0.02174,63.77338
85.0968421053,0.03307,64.00050
86.3378947368,0.06409,63.22121
87.1687719298,0.11941,64.64888
88.5764912281,0.20608,59.70534
85.6891228069,0.19270,56.92352
87.7768421053,0.16163,57.82397
87.8091228071,0.22234,56.41885
87.8887719299,0.19193,50.55591
84.5821052631,0.21405,51.54430
81.6252631579,0.23821,56.74885
85.3670175438,0.59554,50.90672
74.7989473684,1.49644,45.23874
76.9136842106,2.14002,47.41834
75.3442105264,3.00321,46.77863
70.898245614,3.08948,42.81947
69.7547368421,3.37895,38.97067
74.6649122807,3.18545,38.02672
77.2459649123,2.67632,43.35737
62.7529824562,2.71923,42.47934
73.8919298245,2.65775,46.25541
82.3175438597,2.42333,49.31972
69.9778947368,2.66903,38.91089
65.9522807017,2.91878,34.85659
57.7557894737,3.07464,45.11704
73.3957894736,3.15499,49.76635
80.1428070176,3.16468,42.76677
61.2375438596,3.06660,38.03900
61.7996491227,3.16325,41.32295
80.3049122807,3.45352,43.08729
82.8985964913,2.75024,40.96039
76.1649122807,2.00832,47.42795
79.6343859649,0.80601,52.27715
81.3603508772,2.93113,48.11009
80.210877193,4.41619,42.54165
75.3021052632,3.02116,38.72074
57.9666666666,9.02263,44.29825
43.0680701754,17.08765,48.37510
54.1014035088,36.69501,36.49843
69.3084210526,36.79506,28.79469
78.6487719298,23.94154,23.05545
69.6221052632,15.20480,31.77040
73.7607017544,10.14495,52.99332
81.9845614035,9.36204,57.41738
79.3375438596,3.65242,59.18893
73.3557894737,4.45310,57.90003
59.3466666666,3.20231,75.31071
53.5919298245,1.32384,79.21396
72.7470175439,2.18063,68.86064
89.3743859649,2.02177,57.93686
88.6680701754,1.23806,36.93452
90.0582456141,0.79587,28.15391
92.4561403508,0.74833,20.58815
97.2726315789,0.70564,22.81699
93.4968421053,0.39165,12.40856
96.0568421053,0.58969,9.40043
95.9431578947,0.43917,9.46421
94.5407017543,0.75210,4.47503
95.5771929824,2.54228,3.60968
98.1698245614,2.27747,3.15945
99.4270175438,1.52678,2.60154
99.0543859649,1.19395,3.37949
99.0926315789,0.13665,5.41485
99.5294736842,0.16069,4.91952
99.4845614035,0.13661,3.85708
99.207368421,0.07607,3.90605
98.6757894736,0.06897,4.03695
97.4698245614,0.04551,5.10540
96.7666666666,0.06575,7.59019
99.4666666667,0.14617,6.85827
99.7775438597,0.33228,3.56017
99.7607017544,0.20857,2.18134
99.7621052632,0.04529,2.01414
99.7638596492,0.04242,2.29703
99.7238596491,0.05781,2.61128
99.7010526316,0.05795,2.31104
99.7094736842,0.02442,1.65545
99.7754385965,0.00759,1.78556
99.8031578947,0.04858,2.38283
99.8077192982,0.06264,2.15145
99.6175438596,0.03679,1.61449
99.7522807017,0.08513,1.48639
99.7757894737,0.07283,2.55110
99.7792982456,0.00575,2.63303
99.7750877193,0.00882,2.02241
99.7350877193,0.00899,2.13023
99.7168421052,0.00691,2.24659
99.7456140351,0.00986,2.04136
99.7915789474,0.00887,1.81798
99.7975438596,0.00696,1.30010
99.7242105264,0.00713,1.81224
99.7119298245,0.00775,2.19668
99.7417543859,0.00887,2.06525
99.8280701754,0.04455,2.02855
99.8270175439,0.06254,0.90365
99.8189473684,0.02007,0.75967
99.8084210526,0.03264,3.15772
99.7985964912,0.05757,2.88470
99.7789473684,0.03945,1.17147
99.770877193,0.01582,0.90125
99.7607017543,0.02145,3.02655
99.7596491228,0.02563,2.83239
99.7915789474,0.01205,0.43595
99.8091228069,0.00722,0.38604
99.7238596492,0.04271,1.59087
99.7007017544,0.07220,1.80611
99.7547368421,0.05602,0.78036
99.7564912281,0.03940,1.38724
99.7863157895,0.02247,3.06458
99.7729824562,0.00674,2.30063
99.7284210526,0.11402,1.17347
99.7189473684,0.18596,1.97864
99.7221052632,0.08018,3.68787
99.7631578947,0.00749,3.09954
99.7656140351,0.00430,1.05271
99.7771929824,0.00167,1.16013
99.7873684211,0.04022,2.61929
99.7894736842,0.05099,2.44662
99.8063157895,0.01582,1.59447
99.8147368421,0.00679,2.15892
99.7540350877,0.01251,2.57272
99.7256140351,0.03539,2.30664
99.7070175438,0.05737,1.38284
99.7312280702,0.04955,0.36509
99.7231578947,0.04442,1.75954
99.7494736842,0.05655,1.99319
99.7656140351,0.04324,1.81958
99.7515789474,0.01126,2.97504
99.7449122807,0.00843,2.60394
99.749122807,0.00882,1.60355
99.7417543859,0.00920,1.20936
99.7378947368,0.00725,2.21683
99.7515789474,0.00609,3.46663
99.7666666666,0.03640,2.27515
99.7557894737,0.06865,1.00147
99.7628070175,0.05416,2.14678
99.7617543859,0.02326,3.57578
99.7803508772,0.00995,2.34627
99.7884210526,0.00519,0.56605
99.7800000001,0.00440,1.74472
99.7915789474,0.03341,3.49639
99.8115789474,0.03341,2.48158
99.7691228071,0.00580,1.00547
99.7035087719,0.01949,1.57886
99.7435087719,0.03650,2.66412
99.7438596491,0.02283,1.73005
99.7529824561,0.00686,0.26555
99.7378947368,0.00575,1.06498
99.7168421053,0.02742,2.92220
99.7136842105,0.07385,2.76260
99.7294736842,0.06329,1.63130
99.7905263158,0.03360,1.98372
99.8171929824,0.06520,2.65572
99.8221052632,0.08356,1.79783
99.7715789474,0.06339,0.63090
99.7536842105,0.03621,0.00000
99.7557894737,0.04725,1.42487
99.7578947368,0.03614,2.56124
99.7403508772,0.02152,1.49786
99.7245614035,0.02483,0.94836
99.7284210526,0.01843,2.65772
99.7550877193,0.02836,4.48825
99.6992982456,0.02186,3.43888
99.7045614036,0.00742,1.81144
99.7838596491,0.00795,1.67574
99.8196491228,0.00725,2.00627
99.8143859649,0.00486,1.96930
99.7838596492,0.01872,1.29156
99.7807017544,0.04950,1.38297
99.7691228071,0.04387,2.25006
99.7740350877,0.01561,1.99853
99.3045614035,0.00826,2.21083
97.7115789474,0.01389,3.32599
98.3585964912,0.11694,6.83452
93.1375438597,0.22217,10.03707
80.6656140351,0.25993,10.52279
69.0122807018,0.48303,17.48808
66.5407017543,0.61817,39.37072
74.7014035088,0.86253,46.22606
83.5035087718,0.87909,41.78318
87.7449122807,0.74188,32.27186
86.8522807017,0.53222,21.21545
91.1838596492,0.24935,22.05572
97.3408771929,0.24833,27.18661
96.0840350878,0.30942,20.71118
91.5694736843,0.24855,22.54011
89.750877193,0.11040,20.14126
82.1829824562,0.22350,25.48272
73.7784210526,0.22289,36.26451
56.4231578948,0.08783,44.35537
51.2610526315,0.09163,49.66373
57.5257894737,0.09700,58.11887
69.0928070175,0.08840,56.43139
77.4647368422,0.08980,53.99785
78.9156140351,0.08879,44.99828
81.4375438596,0.08001,36.27079
84.647368421,0.05633,38.94492
90.1164912279,0.04377,44.78344
90.2150877193,0.07054,36.85232
93.9245614036,0.08279,33.75064
90.74,0.05000,22.44857
93.3821052632,0.05868,17.67209
95.0217543859,0.06713,18.18156
97.7242105264,0.08030,15.77671
98.9270175439,0.14888,9.43806
99.4203508771,0.12274,10.71067
99.549122807,0.03343,4.41966
99.5529824561,0.02541,6.72163
99.6677192983,0.02469,6.37615
99.6919298245,0.02375,2.61582
99.6750877193,0.03201,2.82332
99.4677192982,0.03160,4.02094
99.0529824562,0.00459,2.36949
99.5985964913,0.01193,1.24059
98.5280701754,0.02092,3.04042
94.5156725147,0.07233,6.47454
94.5037426901,0.07149,6.36365
94.519883041,0.05066,5.77919
95.5719298245,0.07225,5.44074
98.3659649123,0.05761,4.28435
99.6740350877,0.01391,3.88149
99.5747368421,0.01138,4.18507
99.4164912281,0.00761,2.84507
99.6066666666,0.00676,3.42313
99.6575438597,0.00831,6.49104
99.6968421053,0.00780,5.12796
99.6403508772,0.00715,1.92620
99.6519298246,0.00746,1.19295
99.6856140351,0.00630,2.47624
99.7098245614,0.00452,2.56458
99.6498245614,0.00341,1.33546
99.7024561403,0.00486,2.05097
99.7098245614,0.00502,2.54576
99.7133333333,0.00544,1.99346
99.6743859649,0.04203,1.78849
99.6845614035,0.05428,1.60088
99.6652631579,0.02846,2.62596
99.6638596491,0.01362,3.35427
99.7112280702,0.00510,1.78582
99.7003508772,0.00589,0.77315
99.6964912281,0.00437,1.70082
99.7003508771,0.00167,2.75420
99.6961403509,0.00297,2.35121
95.9080701754,0.00473,3.65652
94.5314035088,0.01585,7.36614
94.5191228071,0.01570,6.82798
94.5154385965,0.01505,6.38829
85.2522807018,0.04370,6.87735
73.1157894737,0.08497,17.62272
57.6936842106,0.08707,20.71665
49.2587719298,0.06588,28.41939
36.7433333333,0.08021,49.13845
34.0,0.09939,60.43499
38.348245614,0.11106,65.61252
42.8631578947,0.13808,68.81647
49.5722807018,0.14407,69.79485
62.3861403509,0.13638,70.74501
72.3628070175,0.14124,78.98378
81.2100000001,0.12799,66.41449
86.4880701755,0.09315,52.42200
86.8201754386,0.07422,45.47159
90.2592982455,0.05885,31.44561
86.069122807,0.03357,25.59352
93.9957894737,0.03041,21.87495
94.2747368421,0.03717,16.06525
94.3456140351,0.03855,16.33729
94.4357894737,0.03563,13.34197
94.5084210526,0.01551,8.47903
95.5150877193,0.02993,7.17078
95.5557894736,0.03005,6.74084
98.2133333334,0.01348,6.86147
99.5680701755,0.01510,6.85200
99.5719298245,0.01143,5.44594
99.6726315789,0.00630,4.92686
99.7242105263,0.00628,2.61222
99.7049122807,0.00696,1.76874
99.6445614035,0.00498,2.47224
99.6256140351,0.00515,1.76087
98.9512280702,0.00652,1.89991
94.5942105263,0.01018,4.49852
94.6194736842,0.01011,3.77915
94.578245614,0.01044,5.63276
94.5487719298,0.03256,5.91218
94.5536842106,0.03645,5.58178
94.5929824562,0.02875,6.01066
96.8035087719,0.03814,5.98250
97.5115789474,0.03783,6.66158
99.6066666667,0.04923,7.06990
99.5522807017,0.02937,6.13609
99.4814035087,0.00679,4.25940
99.6319298245,0.00913,3.70309
99.6712280702,0.00920,1.63997
99.7028070175,0.02203,2.42273
99.6989473685,0.02780,2.88070
99.6866666666,0.01131,3.05524
99.6796491228,0.03764,1.96090
99.6515789474,0.03855,1.43795
99.6561403509,0.00652,2.85468
99.6378947368,0.00338,2.46970
99.6810526316,0.00517,1.75086
99.6736842105,0.04276,1.64318
99.6680701754,0.06677,2.83533
99.6708771929,0.04150,2.77621
99.6835087719,0.03090,2.11195
98.3978947368,0.01833,2.27328
95.4733333334,0.00800,3.14664
94.5042105263,0.01367,5.67799
91.4210526316,0.01391,4.86348
82.2578947369,0.02617,10.96748
71.3564912281,0.03779,15.95959
60.7814035088,0.05196,29.06331
44.2505263158,0.07880,46.39206
32.5319298245,0.08456,51.72057
35.8378947369,0.09331,62.05401
41.8848245614,0.10174,65.36552
51.6062280702,0.10830,69.63639
62.8072807018,0.10737,69.77163
72.8592105263,0.10378,71.83648
78.1470175439,0.08872,71.44043
79.5407017544,0.06787,60.54841
86.1815789473,0.06592,50.87416
87.13,0.04662,45.13172
89.1210526315,0.02991,34.62234
89.2512280702,0.02280,21.17695
89.9385964913,0.02184,16.01450
90.5396491228,0.06411,18.33048
93.9589473684,0.04841,14.79727
94.1771929825,0.06051,14.20186
94.3810526315,0.17468,15.06615
94.4768421052,0.16238,14.67904
94.4789473684,0.03520,7.83078
94.4470175439,0.01667,9.22976
96.2063157895,0.02785,7.85013
99.5964912281,0.03167,6.40898
99.5992982456,0.01737,6.12395
99.6831578947,0.01329,6.80809
99.7263157895,0.03752,5.12836
99.7196491228,0.03104,1.17894
99.6610526316,0.00452,1.26047
99.6133333333,0.00602,1.34014
99.6389473685,0.01536,1.03189
98.3357894737,0.02986,1.67774
95.1391228071,0.02414,5.93093
95.1191228071,0.01025,7.31590
94.5908771929,0.02061,6.47316
94.5445614035,0.04691,4.91592
94.5575438597,0.04056,6.16598
94.0631578947,0.01387,5.93447
90.0691228071,0.01803,8.79648
90.0852631579,0.01663,8.90497
92.3912280702,0.01288,11.02826
85.5715789475,0.03132,14.59252
71.3663157895,0.04226,19.00257
58.7466666667,0.06953,30.67682
47.4736842106,0.31441,38.51244
42.5245614035,0.36978,44.03111
33.7543859649,1.55031,54.55930
32.9180701754,1.94767,57.22696
30.9276608187,3.67882,61.08464
43.7967836258,7.36183,58.00351
52.8146783625,9.47371,52.26307
55.1789473685,13.48015,44.61197
65.9807017544,16.42604,38.35205
63.5028070175,11.95333,31.25145
61.1369590645,11.15151,34.46415
73.4099415204,9.17184,40.70045
70.2513450293,6.83683,33.79748
66.9096491229,5.86966,28.22457
70.8005263158,5.00963,27.93914
78.1435087719,5.60134,30.05290
71.6652631578,7.01811,30.96002
72.0026900585,6.94378,35.34689
78.1883040935,6.72521,33.84183
69.2823391814,7.26166,26.83477
73.1554385965,5.87322,28.34914
72.4750877193,5.70959,32.74678
66.3582456141,5.65316,32.58972
76.7954385965,5.34497,34.48163
73.9585964913,4.85021,35.62601
81.2578947368,5.08912,31.58065
75.2512280702,5.10750,27.68327
78.2466666666,6.75410,27.86382
79.2936842106,7.58799,33.09038
76.4821052632,6.00198,33.91077
73.2859649123,5.36497,29.88823
76.2964912281,5.52426,26.11282
79.9031578948,5.93072,27.11615
70.7575438596,5.95971,27.81951
73.6614035087,6.16125,30.20008
72.6266666667,5.56155,31.51700
71.550877193,4.76368,33.89609
71.9757894737,4.94991,33.79922
67.8231578947,4.80214,34.49524
73.2814035088,4.68913,33.97536
70.4140350877,4.93831,25.98872
71.4494736842,4.75230,29.25986
79.8729824562,4.84869,35.93532
69.774385965,5.63591,30.98964
75.8659649123,5.11666,29.95121
79.9119298246,5.49495,29.04889
73.4557894737,5.87153,25.63457
78.441754386,4.20907,32.90837
79.6154385965,3.36078,37.66537
79.4414035088,3.64914,27.00487
83.3070175438,4.29869,26.14952
74.3971929825,3.99586,35.64469
73.7964912281,3.71059,37.41236
76.2445614035,3.99265,34.88715
81.0803508772,4.08978,31.99698
81.2196491228,4.53069,25.72278
82.5929824561,4.65007,26.50527
82.2305263157,3.88203,35.80482
79.2529824561,3.31657,38.57089
77.8880701754,3.62602,33.20074
78.2733333334,3.75724,27.17500
79.4852631579,3.54848,26.20356
76.0210526316,3.52166,28.37342
81.4957894736,3.45480,32.79482
79.5203508772,3.31070,37.88421
79.5463157894,3.47166,33.84165
76.1824561404,3.42656,23.79004
84.2210526317,3.15436,25.15339
84.8785964913,3.20992,35.31469
80.5571929824,3.62078,36.68258
82.2954385965,3.93810,37.38581
76.7129824561,3.78954,33.68940
71.0663157895,3.72900,24.78950
83.4392982457,3.60225,26.59627
77.7196491228,3.20922,35.26639
71.6743859649,3.32885,37.83417
72.0792982456,3.86971,33.04008
71.5771929824,4.00746,29.46309
81.9978947368,4.37126,31.53488
77.0045614035,5.03912,30.44641
75.738245614,4.25342,32.61000
74.1571929824,3.56739,31.61267
71.1336842105,3.75905,27.96123
78.9494736843,3.70286,30.75612
82.1354385964,3.56568,32.43546
80.6424561404,3.65308,29.10414
82.8175438595,3.30288,31.71515
77.5063157895,3.23417,34.50458
75.0003508772,3.58012,28.71223
72.6484210526,3.81563,28.45309
72.7519298245,3.77814,32.56210
71.9315789474,4.30553,33.83938
71.8133333333,4.96025,32.65617
77.4133333334,5.10854,30.89170
77.4621052631,4.69802,28.50366
72.0445614036,5.69833,27.11402
70.6712280702,6.85481,28.36061
68.6133333333,6.88510,32.63122
70.5543859649,7.82190,35.21501
77.2519298246,8.59262,32.70141
76.0922807018,9.42711,26.91293
71.2484210526,10.03538,23.72225
71.8940350877,8.57262,27.73918
70.8933333333,7.27605,35.18912
74.1168421053,6.43426,35.63161
83.3550877193,5.70275,29.55823
75.6221052632,4.97916,23.14966
73.7933333334,4.61695,24.11990
74.0971929824,4.93858,30.67339
76.9782456139,5.06407,33.80575
79.5747368421,4.73588,35.52446
78.8445614036,4.34906,31.08278
77.2171929824,4.23980,27.92480
79.9171929824,4.32908,27.76961
80.8849122807,4.55304,30.37035
79.6042105263,4.55818,30.31284
74.6856140351,4.02893,31.97576
79.8610526316,4.08850,29.89090
77.0010526316,3.93921,24.95456
72.1649122807,4.17592,30.27948
78.2670175438,4.22844,33.41731
76.6831578948,4.02366,32.85179
73.3621052631,4.61669,32.23584
73.9628070175,5.66309,29.19168
67.4329824562,6.72330,26.79857
59.8178947368,7.00132,28.65325
67.7312280702,7.22308,34.53100
76.9175438596,7.95061,34.44960
66.5592982456,8.76826,27.32138
69.7954385965,8.37574,25.28002
73.2192982456,6.96475,28.17593
61.8985964912,6.19808,29.75012
67.5835087719,5.35786,35.01859
78.1,4.92814,34.12641
71.3880701754,5.61924,25.89144
70.8982456141,5.02008,26.88464
77.1677192983,3.91172,28.76080
70.5378947369,3.94888,30.32445
79.5771929825,3.67772,35.82843
79.7505263158,3.70692,33.94346
71.6943859648,3.69257,27.40332
70.1392982456,3.66192,28.34954
76.1024561404,3.07960,34.47976
77.5224561403,3.17603,33.24104
76.8624561404,3.64341,30.97990
78.8252631579,4.11708,32.10960
67.2270175439,4.47511,32.33565
64.4115789473,4.80567,29.75919
70.6947368421,5.00426,30.81070
79.4519298245,4.65159,31.39263
68.1870175438,4.32591,28.55237
72.9568421053,4.30533,28.73171
77.1715789474,4.24245,32.54515
70.6803508772,4.76221,31.74558
75.3743859649,4.70177,30.47710
82.5340350877,4.39317,31.01927
72.7743859649,4.29922,28.74852
79.3098245614,3.99038,31.39757
84.2487719298,3.76594,38.28092
79.2231578947,3.58107,37.17684
77.4073684211,3.54882,32.76372
85.8364912281,3.67941,29.70035
81.7677192982,3.42745,28.38984
74.1701754386,3.22294,31.36474
83.4670175438,3.53087,35.45507
76.276491228,3.62353,29.78935
72.8933333333,3.43231,25.83313
84.8182456139,3.35373,31.36688
84.3589473685,3.45494,36.81602
87.1263157895,3.61600,32.15777
79.0628070176,3.31544,34.19233
84.5624561403,3.02604,34.30455
84.3477192983,3.48321,32.40384
72.2873684211,3.55546,29.43467
81.9631578948,3.45695,35.10612
87.7596491228,3.33699,34.44747
79.898245614,3.56063,27.38357
82.2708771929,3.50707,31.03221
85.7975438597,3.27882,36.03967
77.5663157894,3.29230,32.55729
85.3421052633,3.40636,32.15684
85.1414035087,3.51937,34.05262
81.8105263157,3.14818,33.30696
72.2164912281,3.00565,32.10226
83.3877192983,3.08634,30.27601
75.3603508773,3.10081,33.11721
72.6782456141,2.74715,33.39449
80.8526315789,2.93393,32.61894
66.2438596492,3.46519,28.63056
69.5775438597,3.76806,27.84647
82.0792982456,3.67020,33.82417
81.2364912281,3.68760,33.99978
72.2694736842,3.37827,30.56717
78.0866666666,3.11015,31.84459
82.0407017543,3.12868,34.79054
77.1733333334,3.26869,30.56290
78.7554385965,3.44453,28.57638
62.5098245615,3.51628,31.41038
70.0456140351,3.35969,37.00124
84.8722807018,3.31650,34.53073
78.6084210526,3.45250,30.31964
80.9705263157,3.45429,31.52620
83.8775438596,3.17654,33.22623
77.4312280702,3.14194,30.36861
80.7410526316,3.26234,31.09319
81.0161403508,3.30771,33.64763
75.6922807017,3.63641,29.13830
79.5614035087,3.77599,30.45415
76.7519298246,3.49125,33.78027
79.6912280703,3.64213,31.77720
76.7466666667,3.87027,25.24973
77.0501754386,3.83937,27.53209
72.9957894736,4.40718,33.08812
65.2431578947,4.97508,35.20087
76.0807017544,5.38234,36.62800
75.5210526316,6.23797,30.59573
66.3557894736,7.18119,22.31406
66.4249122807,7.13056,26.80270
78.3059649123,6.38624,35.80188
